,degree_centrality,closeness_centrality,betweeness_centrality,pagerank_centrality,load_centrality
FADE233,0.005299015897047691,4.7182466662784595e-29,18106393.815769907,0.0002932970149035212,8.185149062776384e-07
FADE232,0.005299015897047691,4.7182466662784595e-29,9.65933374581717e+40,0.00017332958322612094,8.821849117314462e-07
FADE231,0.005299015897047691,4.7182466662784595e-29,18106393.815769907,0.00029329950291757375,8.198954726401105e-07
FADD344,0.19000757002271007,4.7182466662784595e-29,3.6865402820404516e+98,0.0007478399121775093,0.0014465271583554856
FADD345,0.1105223315669947,4.7182466662784595e-29,1.4468878164922811e+94,0.001334747402800874,0.0014335577205757237
FADD346,0.19152157456472368,4.7182466662784595e-29,3.402960254905476e+98,0.0007547061307147354,0.0014478486175130763
FADD347,0.10976532929598788,4.7182466662784595e-29,1.4468832835131444e+94,0.0011784888419329386,0.0014300006621040038
FADD341,0.10446631339894019,4.7182466662784595e-29,1.7362328273344415e+95,0.0011548400425625178,0.0014312344227778516
FADD342,0.18925056775170326,4.7182466662784595e-29,7.373080494287188e+98,0.0006865751175868666,0.0014465271583554856
FADD348,0.19076457229371688,4.7182466662784595e-29,3.119380231170236e+98,0.0008114443845094113,1.6191233109973773e-05
FADD349,0.18849356548069643,4.7182466662784595e-29,3.1193802088099006e+98,0.0006908073666677464,0.0014508283076225695
LIPY,0.1279333838001514,4.7182466662784595e-29,3.573734269399699e+47,0.000457343563751616,0.0035226584516141793
DHA,0.0,0.0,0.0,0.0001174186253561024,0.0
PDHB,0.010598031794095382,4.7182466662784595e-29,2.662818294137431e-21,0.0001614033543365751,1.9943629749515607e-06
FADD6,0.18849356548069643,4.7182466662784595e-29,1.4179000949136034e+98,0.0007103406382113215,0.0014508283076225695
FADD9,0.11203633610900833,4.7182466662784595e-29,1.4468787505340078e+94,0.0012373304244436662,0.001446632588084391
MAS3,0.06737320211960636,4.7182466662784595e-29,2.0160573651646327e-05,0.00027290510559495334,1.2975202655873469e-05
FABD13,0.11733535200605602,4.7182466662784595e-29,2.867989230475319e+87,0.001145376736925906,1.3088960550585404e-05
FABD12,0.20211960635881907,4.7182466662784595e-29,2.730185175071868e+91,0.0014084049926756281,2.1287370521787654e-05
FABD11,0.19984859954579864,4.7182466662784595e-29,5.460370350143736e+91,0.0014290009362211622,1.9262039634781744e-05
FABD10,0.20060560181680545,4.7182466662784595e-29,9.195715850821793e+91,0.0014146499286560692,9.722749070818075e-06
FADD3415,0.19000757002271007,4.7182466662784595e-29,7.940240583673562e+98,0.0007048951628551725,1.5584635200827245e-05
FADD3410,0.10446631339894019,4.7182466662784595e-29,1.736016094262282e+95,0.0009967587301902103,2.226143896243639e-06
FADD3411,0.19076457229371688,4.7182466662784595e-29,8.50740062706436e+98,0.000758495102112005,0.0014475083955076407
FADD343,0.10976532929598788,4.7182466662784595e-29,1.4468609727564557e+94,0.0013358254825689203,0.0014333866750993291
FABD2,0.16124148372445118,4.7182466662784595e-29,2.3582548318903074e+88,0.001628798408527404,0.0007235521703394712
FABD1,0.11506434519303557,4.7182466662784595e-29,30309943374.491642,0.0008585092931120389,0.002210910424438138
FABD7,0.20514761544284632,4.7182466662784595e-29,4.265914336056158e+89,0.001621414125313565,2.546937693460573e-05
FADD3418,0.10522331566994701,4.7182466662784595e-29,1.4468606894452594e+94,0.0011445722268137754,0.0014314189786971785
HSAG1,0.48523845571536717,4.7182466662784595e-29,8.702560743000631e+98,0.0022172493480842282,8.42483797693528e-05
FADD30,0.18849356548069643,4.7182466662784595e-29,1.5313321025449017e+99,0.0006674928142175575,0.0014465271583554856
PKS33,0.3785011355034065,4.7182466662784595e-29,1.9692959659951455e+93,0.0008144765015096333,6.0074534071111264e-05
PKS32,0.3785011355034065,4.7182466662784595e-29,1.9692959659951455e+93,0.0008144765015096333,6.0074534071111264e-05
PKS31,0.3785011355034065,4.7182466662784595e-29,1.9692959659951455e+93,0.0008144765015096333,6.0074534071111264e-05
ACCD22,0.14912944738834216,4.7182466662784595e-29,3.004627574779528e+103,0.001393794972116579,0.00012291988782943468
FABD3,0.20893262679788038,4.7182466662784595e-29,6.825462937689853e+90,0.0015302947438202588,4.376097340415874e-05
FADD3420,0.10522331566994701,4.7182466662784595e-29,1.7362328273344415e+95,0.001137436589027573,0.0014314216107129153
MUTA,0.010598031794095382,4.7182466662784595e-29,2.3227776588162363e+24,0.0010996950281995594,0.00457506171078641
FADE8,0.39894019682059045,4.7182466662784595e-29,1.723860355539275e+88,0.0015096017780911227,5.924960502486237e-05
BKDC2,0.15594246782740348,4.7182466662784595e-29,6.512007870519246e+51,0.0011176979686378758,4.207623665803471e-06
BKDC1,0.09462528387585163,4.7182466662784595e-29,1.302401399120113e+52,0.0008466281544315356,4.3572559480886814e-06
DAGD,0.1279333838001514,4.7182466662784595e-29,4.273043136833739e+87,0.0008193506493856295,3.2074994005310724e-05
PTA1,0.32626797880393643,4.7182466662784595e-29,8.694162382069407e+89,0.006791513584804709,0.0033895328859361164
FADD3417,0.18925056775170326,4.7182466662784595e-29,7.656660512533274e+98,0.0007202714114714904,0.0014508283076225695
FABD9,0.10522331566994701,4.7182466662784595e-29,2.5133674692645484e+45,0.0008422136486620986,7.690617547656259e-06
FABD8,0.2043906131718395,4.7182466662784595e-29,2.1329571680248966e+89,0.0014784020906342364,2.614133589344795e-05
FABD5,0.20514761544284632,4.7182466662784595e-29,1.706365734422463e+90,0.0016261085432507673,2.615540876758766e-05
FABD4,0.16048448145344435,4.7182466662784595e-29,5.8956370797257685e+87,0.0016281134164273746,1.587355551709551e-05
FADD29,0.10976532929598788,4.7182466662784595e-29,7.957138165550934e+95,0.001339715218588893,0.0014333508330575471
FADD3412,0.10976532929598788,4.7182466662784595e-29,1.4468798837787919e+94,0.0012167027979984736,1.6944100741446962e-05
FADD3413,0.18849356548069643,4.7182466662784595e-29,8.223820550498663e+98,0.0006963145691267272,0.0014508283076225695
BKDC,0.09462528387585163,4.7182466662784595e-29,1.302401399120113e+52,0.0008466106081196589,4.3572559480886814e-06
PLSC1,0.018925056775170326,4.7182466662784595e-29,0.0,0.0001385981288993094,8.545037017131402e-06
PLSB21,0.018925056775170326,4.7182466662784595e-29,1.2188411396994719e-05,0.00016885302567565217,1.281733598168448e-05
PLSB22,0.08554125662376987,4.7182466662784595e-29,10837374.815444596,0.0012388970340194044,0.0007321218560274336
FADD3414,0.10522331566994701,4.7182466662784595e-29,1.4468606894452594e+94,0.001142931064928569,0.0014314215330022064
FADD5,0.10446631339894019,4.7182466662784595e-29,8.681164136672208e+94,0.0011519978665863772,0.001431232096729907
FADD4,0.18849356548069643,4.7182466662784595e-29,3.1193802088099006e+98,0.0007106355787555504,0.0014508283076225695
FADD7,0.10446631339894019,4.7182466662784595e-29,4.340582068336104e+94,0.0011596492935482437,0.0014312320934379659
FADD8,0.18849356548069643,4.7182466662784595e-29,5.671600379654549e+97,0.0007110995726510266,0.0014508283076225695
PTA2,0.10598031794095382,4.7182466662784595e-29,7.52965478670064e+72,0.0008733326928988968,3.6536205318900767e-06
FADD3419,0.18925056775170326,4.7182466662784595e-29,7.37308054050941e+98,0.0007046837171368461,0.0014453801852175965
FABD6,0.2028766086298259,4.7182466662784595e-29,8.531828672112316e+89,0.0016688623430065111,0.0007310801625661188
ACCD23_1,0.7040121120363361,4.7182466662784595e-29,3.2518845782397956e+128,0.009592613620314185,0.11573794973341456
MAGD,0.12944738834216502,4.7182466662784595e-29,5.782956344903706e+59,0.0003986832859190269,0.0021672088722682684
PKS121,0.3716881150643452,4.7182466662784595e-29,7.0427182058056695e+93,0.0010377573838418483,5.3917220160781986e-05
PKS122,0.30885692657077973,4.7182466662784595e-29,3.749419204440093e+76,0.0008344750313793898,3.826728696023438e-05
ACPM,0.11279333838001514,4.7182466662784595e-29,5.679448966483718e+89,0.0009149025801646138,1.3350408722464464e-05
PKS2,0.37395912187736563,4.7182466662784595e-29,1.9692960791409594e+93,0.0009189641453546189,0.0015011753249708445
FADD3416,0.11127933383800151,4.7182466662784595e-29,1.4466800785517931e+94,0.0010285363272617494,0.0006868236300342496
PLSC2,0.08554125662376987,4.7182466662784595e-29,1.8564575664044756e+20,0.0012147581465844321,1.3858778726909123e-05
KDH,0.0,0.0,0.0,0.0001174186253561024,0.0
LIPB,0.023467070401211203,4.7182466662784595e-29,9.291844904167534e+37,0.0010260621867048368,1.3115682790138847e-06
LIPA,0.24602573807721423,4.7182466662784595e-29,5.360249599153157e+23,0.0009584462020485189,6.516425082974332e-05
LYSA,0.012869038607115822,4.7182466662784595e-29,0.0007145642649049161,0.00019762216281806364,0.0007241242160613152
MURF,0.03330809992429977,4.7182466662784595e-29,0.06375573012852288,0.00032620966928885854,2.169864656716531e-05
DAPB1,0.1453444360333081,4.7182466662784595e-29,6.224685241457286e+99,0.000675637109412822,1.683848213337773e-05
DAPB2,0.10673732021196064,4.7182466662784595e-29,1.2450794592729014e+102,0.0006734311302893085,6.984404694042454e-06
ARGD2,0.03406510219530658,4.7182466662784595e-29,2.572459585139826e+46,0.0005426314715021197,1.4829828723597238e-05
DAPA,0.23694171082513246,4.7182466662784595e-29,5.405378384412424e+53,0.0005146548228644548,3.862787155404733e-05
DAPF,0.003028009084027252,4.7182466662784595e-29,0.0007294749230381364,0.00018868594099968617,0.0007314965399681472
DAPE,0.11733535200605602,4.7182466662784595e-29,1.4945591128038575e+86,0.0004247006573816982,1.696412171802987e-05
SAOPIM,0.1794095382286147,4.7182466662784595e-29,6.771859001124468e+47,0.0006774704168476947,1.3764335193617431e-05
CADA,0.00984102952308857,4.7182466662784595e-29,0.0,0.000163402030982342,1.9735191006913424e-06
MENE,0.10370931112793338,4.7182466662784595e-29,1.0038023807206069e+78,0.0009971307672074136,0.0007318716155072942
MENB,0.06510219530658592,4.7182466662784595e-29,3.2101590386567407e-06,0.00025871407264730837,2.095641663479402e-05
MENA,0.23088569265707798,4.7182466662784595e-29,0.0,0.00016310275898659036,4.668279332607233e-05
HPPP,0.005299015897047691,4.7182466662784595e-29,2.0787812018027867e-06,0.00016727395191586578,7.509024307209567e-06
MK,0.00984102952308857,4.7182466662784595e-29,2.465666732931534,0.00014246430555842502,7.1474441131031896e-06
GRCC1,0.005299015897047691,4.7182466662784595e-29,2.1610284233247437e-05,0.00016774484814246153,5.897168984590884e-06
OPP,0.005299015897047691,4.7182466662784595e-29,5.714034108281467e-06,0.00016784487799074792,9.22591755615179e-06
IDSA11,0.005299015897047691,4.7182466662784595e-29,2.598476502253484e-06,0.00016505735936802677,5.897168984590884e-06
ICL2,0.013626040878122634,4.7182466662784595e-29,0.012662583442344576,0.0004520248834185626,0.012670823828755562
ACN3,0.11203633610900833,4.7182466662784595e-29,1.874188965020543e+22,0.0003939646583922562,0.012681308669097877
MBTA2,0.3376230128690386,4.7182466662784595e-29,4.0128705255580624e+95,0.0008109447211108826,4.7899810978163364e-05
MBTA3,0.3376230128690386,4.7182466662784595e-29,4.012870525459118e+95,0.000806284208283665,4.7899810978163364e-05
MBTK2,0.018168054504163512,4.7182466662784595e-29,0.00011026738347535312,0.00023512738305665848,7.692246057127786e-06
MBTK3,0.016654049962149885,4.7182466662784595e-29,0.0,0.00012536783356556996,7.692246057127786e-06
MBTK1,0.016654049962149885,4.7182466662784595e-29,0.0,0.00020129903613996645,7.692246057127786e-06
ENTC,0.002271006813020439,4.7182466662784595e-29,0.0007294749156974744,0.00012294145778432117,0.0007333308256416382
MBTA1,0.3376230128690386,4.7182466662784595e-29,4.012870762658657e+95,0.0008095151853045935,4.7899810978163364e-05
MBTI,0.012112036336109008,4.7182466662784595e-29,0.0,0.00016966609069802996,7.3509961222910995e-06
MBTN,0.006813020439061317,4.7182466662784595e-29,0.05814351420213567,0.00028906466307945247,8.125284904170754e-06
MBTG,0.3308099924299773,4.7182466662784595e-29,1.1063206329673304e+94,0.0007238707773620218,0.0007786045729523721
INHA13,0.1453444360333081,4.7182466662784595e-29,5.523370513260789e+96,0.0006730857143807175,2.434646726859974e-05
INHA12,0.1453444360333081,4.7182466662784595e-29,5.523370513260789e+96,0.0006730857143807175,2.434646726859974e-05
INHA10,0.1453444360333081,4.7182466662784595e-29,5.523370513260789e+96,0.0006730857143807175,2.434646726859974e-05
FAS5,0.06737320211960636,4.7182466662784595e-29,4.6862286800361773e+39,0.00018174552551901852,0.0007431914291353903
FAS4,0.09765329295987887,4.7182466662784595e-29,8.315510635404024e+24,0.0015845145669783033,2.1982878361921107e-05
FAS7,0.10673732021196064,4.7182466662784595e-29,6.559688345643452e+99,0.000680592173069484,0.0007550476103607872
FAS6,0.008327024981074942,4.7182466662784595e-29,0.0,0.00011923583830500269,2.2531037894063875e-06
ACCD4,0.11279333838001514,4.7182466662784595e-29,1.0527013340536075e+94,0.0018656398136373822,3.2148905237096804e-07
ACCD3,0.05299015897047691,4.7182466662784595e-29,1.8844642327596128e+86,0.0008844733661762688,0.00011719653580525029
FAS8,0.2210446631339894,4.7182466662784595e-29,0.0,0.00014499124534580126,3.843731099169387e-05
MMAA25,0.003785011355034065,4.7182466662784595e-29,0.0,0.0002539052815918782,1.622617666298972e-07
DESA13,0.2323996971990916,4.7182466662784595e-29,2.810406138414525e-05,0.0018404879446226206,5.0347178517455176e-05
DESA12,0.2323996971990916,4.7182466662784595e-29,2.7837010854163845e-05,0.0018403819361737165,5.6657075471126646e-05
DESA11,0.2323996971990916,4.7182466662784595e-29,2.7599074554292327e-05,0.0018403819361779853,5.6657075471126646e-05
FAS42,0.10673732021196064,4.7182466662784595e-29,6.559688345643452e+99,0.0006805853972424261,0.0007551101189110587
FAS43,0.2218016654049962,4.7182466662784595e-29,0.0,0.00014499096832959262,3.867987369608864e-05
FAS41,0.008327024981074942,4.7182466662784595e-29,0.0,0.00011915632948850568,2.253629071341442e-06
FAS46,0.008327024981074942,4.7182466662784595e-29,0.0,0.00011915639417154924,2.2536454560527494e-06
FAS47,0.10673732021196064,4.7182466662784595e-29,6.559688345643452e+99,0.0006805854027633483,0.0007551120686917042
FAS44,0.1468584405753217,4.7182466662784595e-29,6.224685241538662e+99,0.0006894559087516298,2.4934458186774158e-05
FAS45,0.06737320211960636,4.7182466662784595e-29,4.8551282743549624e+16,0.00017382265596731187,0.0007431919708020366
FAS48,0.2210446631339894,4.7182466662784595e-29,0.0,0.0001449909685512439,3.8501769322610875e-05
FAS49,0.1461014383043149,4.7182466662784595e-29,6.224685241538519e+99,0.0006730864572906624,2.4929845887756468e-05
KASB19,0.023467070401211203,4.7182466662784595e-29,0.011780599015432904,0.0001311327724883395,9.705600456606626e-06
KASB18,0.023467070401211203,4.7182466662784595e-29,0.01178059573519744,0.0001311327724883395,9.705600456606626e-06
KASB15,0.023467070401211203,4.7182466662784595e-29,0.01178059327502084,0.00013123878094157063,9.705600456606626e-06
KASB16,0.023467070401211203,4.7182466662784595e-29,0.01178059327502084,0.00013123878094157063,9.705600456606626e-06
KASB11,0.023467070401211203,4.7182466662784595e-29,0.01178059327502084,0.00013123878094157063,9.705600456606626e-06
KASB10,0.023467070401211203,4.7182466662784595e-29,0.01178059327502084,0.00013123878094157063,9.705600456606626e-06
KASB13,0.023467070401211203,4.7182466662784595e-29,0.01178059327502084,0.00013123878094157063,9.705600456606626e-06
KASB12,0.023467070401211203,4.7182466662784595e-29,0.01178059327502084,0.00013123878094157063,9.705600456606626e-06
PCAA3,0.003785011355034065,4.7182466662784595e-29,0.0,0.00020837434278480737,1.622617666298972e-07
PCAA2,0.003785011355034065,4.7182466662784595e-29,0.0,0.00020837434278480737,1.622617666298972e-07
PCAA1,0.003785011355034065,4.7182466662784595e-29,0.0,0.00020837434278482152,1.622617666298972e-07
FAS37,0.10673732021196064,4.7182466662784595e-29,6.559688345643452e+99,0.0006805853315183956,0.0007551105698207896
FAS36,0.008327024981074942,4.7182466662784595e-29,0.0,0.0001191555617015816,2.253632860498845e-06
FAS35,0.06737320211960636,4.7182466662784595e-29,4.855128222456975e+16,0.0001737402942562894,0.0007431919582064827
FAS34,0.1453444360333081,4.7182466662784595e-29,6.224685241538519e+99,0.0006730864572824514,2.4794095892349478e-05
FAS33,0.2210446631339894,4.7182466662784595e-29,0.0,0.00014499096565239472,3.850070575650362e-05
FAS32,0.10673732021196064,4.7182466662784595e-29,6.559688345643452e+99,0.0006805853315183956,0.000755111005125597
FAS31,0.008327024981074942,4.7182466662784595e-29,0.0,0.0001191555617015816,2.253636518522437e-06
FAS30,0.06737320211960636,4.7182466662784595e-29,1.8673570061526244e+16,0.0001737402942562894,0.0007431919618645062
FAS39,0.1468584405753217,4.7182466662784595e-29,6.224685241538555e+99,0.0006888954687328949,2.4992644479189424e-05
FAS38,0.2218016654049962,4.7182466662784595e-29,0.0,0.0001449909656523947,3.868202591053039e-05
OTSB1,0.1271763815291446,4.7182466662784595e-29,1.200321754745682e+72,0.0004972674611411563,0.0007323779562700438
MMAA26,0.003785011355034065,4.7182466662784595e-29,0.0,0.0001495733865431572,1.622617666298972e-07
MMAA24,0.003785011355034065,4.7182466662784595e-29,0.0,0.0002796957495097051,1.622617666298972e-07
MMAA23,0.003785011355034065,4.7182466662784595e-29,21068470525839.297,0.00015619757611465477,4.868487344548807e-06
MMAA21,0.003785011355034065,4.7182466662784595e-29,10534235262919.654,0.0001561975761146857,4.868487344548807e-06
FAS17,0.10673732021196064,4.7182466662784595e-29,6.559688345643452e+99,0.0006805853315183956,0.0007551152940286941
FAS16,0.008327024981074942,4.7182466662784595e-29,0.0,0.0001191555617015816,2.2536725597249325e-06
FABD,0.13020439061317185,4.7182466662784595e-29,2.369150807537204e+59,0.000766079923884791,0.030278409157150507
KASB20,0.023467070401211203,4.7182466662784595e-29,0.011780605575903835,0.0001311327724883395,9.705097930773306e-06
FABG18,0.10673732021196064,4.7182466662784595e-29,6.559688722606426e+99,0.0006742999241065157,0.0007519698278712951
PKS136,0.2982588947766843,4.7182466662784595e-29,3.2717978052503826e+93,0.0011900771582174434,2.6943487160203263e-05
FAS68,0.09689629068887207,4.7182466662784595e-29,2.509129593237079e+72,0.0008422136566737437,3.5173267792780864e-06
PKS133,0.2982588947766843,4.7182466662784595e-29,3.2717978052503826e+93,0.0011910029386451118,2.6943487160203263e-05
PKS132,0.2982588947766843,4.7182466662784595e-29,3.2717978052503826e+93,0.0011910029386451118,0.0007392138057893411
PKS131,0.2982588947766843,4.7182466662784595e-29,3.2717978052503826e+93,0.001191002938645112,2.6943487160203263e-05
PKS135,0.2982588947766843,4.7182466662784595e-29,3.2717978052503826e+93,0.0011917196523645208,2.6943487160203263e-05
PKS134,0.2982588947766843,4.7182466662784595e-29,3.2717978052503826e+93,0.0011921257398587427,2.6943487160203263e-05
KASB14,0.023467070401211203,4.7182466662784595e-29,0.01178059327502084,0.00013123878094157063,9.705600456606626e-06
FAS9,0.1453444360333081,4.7182466662784595e-29,6.224685241538519e+99,0.0006730864580859457,2.479409680703358e-05
MMAA22,0.003785011355034065,4.7182466662784595e-29,2633558815729.921,0.0001561975761146548,4.868487344548807e-06
FADD322,0.13701741105223317,4.7182466662784595e-29,2.835800189826968e+97,0.0006522621016142398,8.593544911062658e-06
KASB9,0.023467070401211203,4.7182466662784595e-29,0.011780618696845695,0.00013123878094157063,9.705600456606626e-06
FADD323,0.13701741105223317,4.7182466662784595e-29,2.835800189826968e+97,0.0006522621016142398,8.593544911062658e-06
INHA21,0.1453444360333081,4.7182466662784595e-29,5.523370513260789e+96,0.000673085714017156,1.7385161079273886e-05
INHA20,0.1461014383043149,4.7182466662784595e-29,5.523370513260789e+96,0.000673085714017156,2.4981447381241608e-05
FABG17,0.10673732021196064,4.7182466662784595e-29,6.559688722606426e+99,0.0006743030230570342,0.0007519698278712951
FABG2,0.10673732021196064,4.7182466662784595e-29,6.55968872269214e+99,0.0006774628485234342,0.0007519417893229222
BIRA,0.12414837244511734,4.7182466662784595e-29,2.835800189826968e+97,0.0005858971301348934,1.9209967976343206e-06
FAS14,0.1453444360333081,4.7182466662784595e-29,6.224685241538519e+99,0.0006730864572824514,2.4794105817156002e-05
FABG9,0.10673732021196064,4.7182466662784595e-29,6.559688722606426e+99,0.0006743030230570342,0.0007519698278712951
FAS24,0.1453444360333081,4.7182466662784595e-29,6.224685241538519e+99,0.0006730864572716743,2.4794096806871798e-05
FAS25,0.06737320211960636,4.7182466662784595e-29,1.8673570061526244e+16,0.00017374029425617165,0.0007431919618645721
FAS26,0.008327024981074942,4.7182466662784595e-29,0.0,0.00011915556170158033,2.2536365185881196e-06
FAS27,0.10673732021196064,4.7182466662784595e-29,6.559688345643452e+99,0.0006805853315183955,0.0007551110051334132
FAS20,0.06737320211960636,4.7182466662784595e-29,7469427995898715.0,0.00017363428569061457,0.0007431919618645721
FAS21,0.008327024981074942,4.7182466662784595e-29,0.0,0.00011915450441141305,2.253636518588121e-06
FAS22,0.10673732021196064,4.7182466662784595e-29,6.559688345643452e+99,0.00068058524121464,0.0007551110051334135
FAS23,0.2210446631339894,4.7182466662784595e-29,0.0,0.00014499096204286655,3.8500705764320054e-05
FAS28,0.2210446631339894,4.7182466662784595e-29,0.0,0.0001449909656523947,3.8500705764319925e-05
ACCA3,0.11960635881907646,4.7182466662784595e-29,2.9986494959017342e+103,0.0008951850948994481,9.471890303699878e-06
HADA1,0.2210446631339894,4.7182466662784595e-29,0.0,0.0001446792822387877,3.849902733734274e-05
HADA2,0.2210446631339894,4.7182466662784595e-29,0.0,0.00014486477191950415,3.8450186686067524e-05
HADA3,0.2210446631339894,4.7182466662784595e-29,0.0,0.00014492071474473967,3.8449327841503325e-05
HADA4,0.2218016654049962,4.7182466662784595e-29,0.0,0.00014922472245173122,3.8449327841503325e-05
HADA5,0.2218016654049962,4.7182466662784595e-29,0.0,0.00014926943527413466,3.845829170971853e-05
HADA6,0.2210446631339894,4.7182466662784595e-29,0.0,0.00014475173011972904,3.847822523444037e-05
HADA7,0.2210446631339894,4.7182466662784595e-29,0.0,0.00014473662613162698,3.847822523444037e-05
PPM1,0.006056018168054504,4.7182466662784595e-29,11011.60720066554,0.00020758748797529279,1.070506920635607e-05
HADA19,0.2210446631339894,4.7182466662784595e-29,0.0,0.0001447366261309982,3.847822523444037e-05
HADA21,0.2210446631339894,4.7182466662784595e-29,0.0,0.0001447366261309982,3.841842466027486e-05
FAS29,0.1453444360333081,4.7182466662784595e-29,6.224685241538519e+99,0.0006730864572824514,2.4794096806855372e-05
INHA4,0.1468584405753217,4.7182466662784595e-29,5.527309338092934e+96,0.0006730988041036073,2.0835660715942745e-05
INHA5,0.1461014383043149,4.7182466662784595e-29,5.523370513260789e+96,0.0006730989396087166,2.1990907119170423e-05
INHA6,0.1461014383043149,4.7182466662784595e-29,5.523370513260789e+96,0.0006730857583218915,2.448361053338397e-05
INHA7,0.1453444360333081,4.7182466662784595e-29,5.523370513260789e+96,0.0006730857140171585,2.434646726859974e-05
INHA1,0.14837244511733536,4.7182466662784595e-29,5.554917867096751e+96,0.0006730855475371244,0.001385788053064061
INHA2,0.1468584405753217,4.7182466662784595e-29,5.54703102863776e+96,0.0006730860881794518,2.0948267279173857e-05
INHA3,0.1468584405753217,4.7182466662784595e-29,5.527309338092934e+96,0.0006730862553779731,2.0824833425800035e-05
FADD321,0.13701741105223317,4.7182466662784595e-29,2.835800189826968e+97,0.0006522621016142437,8.593544911062658e-06
INHA8,0.1453444360333081,4.7182466662784595e-29,5.523370513260789e+96,0.0006730857143807175,2.434646726859974e-05
INHA9,0.1453444360333081,4.7182466662784595e-29,5.523370513260789e+96,0.0006730857143807175,2.434646726859974e-05
KASB1,0.02498107494322483,4.7182466662784595e-29,4.32445006089283,0.00023912923557167697,9.705364838553074e-06
FAS69,0.0991672975018925,4.7182466662784595e-29,2.509129593237079e+72,0.0008424020269503483,4.1380301137848085e-06
KASB3,0.02498107494322483,4.7182466662784595e-29,4.324450086315341,0.00027873302317310566,9.583105731294921e-06
KASB2,0.02498107494322483,4.7182466662784595e-29,4.324450066633536,0.00028597290631578816,9.705357621371863e-06
KASB5,0.024224072672218017,4.7182466662784595e-29,0.011780618699991991,0.00014383190598163544,9.705600456606626e-06
KASB4,0.02498107494322483,4.7182466662784595e-29,4.324450086316128,0.00028460884337142976,9.583143394606749e-06
KASB7,0.023467070401211203,4.7182466662784595e-29,0.011780618696845695,0.00013123878093724352,9.705600456606626e-06
KASB6,0.023467070401211203,4.7182466662784595e-29,0.011780618696845695,0.00013113277300105426,9.705600456606626e-06
KASB8,0.023467070401211203,4.7182466662784595e-29,0.011780618696845695,0.00013123878094157063,9.705600456606626e-06
FAS62,0.10673732021196064,4.7182466662784595e-29,6.559688345643452e+99,0.0006805852412146399,0.0007550486739023857
FAS63,0.2210446631339894,4.7182466662784595e-29,0.0,0.00014499096204286655,3.843837453329231e-05
FAS64,0.1453444360333081,4.7182466662784595e-29,6.224685241529681e+99,0.0006730864572716743,1.6885907623798017e-05
FAS65,0.09765329295987887,4.7182466662784595e-29,2.509129593237079e+72,0.0008423196652392081,3.6191213205031757e-06
FAS66,0.09689629068887207,4.7182466662784595e-29,2.509129593237079e+72,0.0008422136566735349,3.5029822624506812e-06
FAS67,0.09462528387585163,4.7182466662784595e-29,2.509129593237079e+72,0.0008422136566735349,1.4160744508549768e-06
FADE324,0.13701741105223317,4.7182466662784595e-29,2.8358001898269645e+97,0.0006715895096990562,8.593544911062658e-06
FABG3,0.10673732021196064,4.7182466662784595e-29,6.559688722692363e+99,0.000678840963744334,0.0007519409304783579
FABG1,0.10673732021196064,4.7182466662784595e-29,6.559697782235772e+99,0.0006728741349346448,0.0007519906299741972
FABG6,0.10673732021196064,4.7182466662784595e-29,6.559688722608812e+99,0.0006746724723512958,0.0007519698278712951
FABG7,0.10673732021196064,4.7182466662784595e-29,6.559688722606426e+99,0.0006742999241219614,0.0007519698278712951
FABG4,0.10749432248296745,4.7182466662784595e-29,6.559691817281847e+99,0.0006786225306509742,0.0007256364808958387
FABG5,0.10749432248296745,4.7182466662784595e-29,6.559691817282444e+99,0.0006787972450225476,0.0007262144493988907
FABG8,0.10673732021196064,4.7182466662784595e-29,6.559688722606426e+99,0.0006743030230569152,0.0007519698278712951
FAS40,0.06737320211960636,4.7182466662784595e-29,4.8551282349710056e+16,0.00017381620522526905,0.0007431919544173254
FAS70,0.0991672975018925,4.7182466662784595e-29,2.509129593237079e+72,0.0008423955762083055,1.669398882917054e-05
FBPA,0.002271006813020439,4.9069765329295974e-29,0.0,0.00013852815237925758,0.0
MYCOPP,0.01968205904617714,4.7182466662784595e-29,0.5461135892992497,0.00025240344288175677,1.1152937366080571e-05
HADA13,0.2210446631339894,4.7182466662784595e-29,0.0,0.00014473675217059067,3.847822523444037e-05
KASB17,0.023467070401211203,4.7182466662784595e-29,0.011780594095079706,0.00013113277249260813,9.705600456606626e-06
MMAA42,0.11506434519303557,4.7182466662784595e-29,5.020962968307115e+46,0.0004287598920632028,5.150516127155025e-06
MYCO2,0.2323996971990916,4.7182466662784595e-29,1.837711573108472e-07,0.001954031850073332,5.50566045071131e-05
INHA18,0.1461014383043149,4.7182466662784595e-29,5.523370513260789e+96,0.000673085714017156,2.5053171226425727e-05
INHA16,0.1453444360333081,4.7182466662784595e-29,5.523370513260789e+96,0.0006730857143807175,2.434646726859974e-05
INHA17,0.1461014383043149,4.7182466662784595e-29,5.523370513260789e+96,0.0006730857143807175,2.5053171226425727e-05
FADE323,0.13701741105223317,4.7182466662784595e-29,2.8358001898269645e+97,0.0006825279659702809,8.593544911062658e-06
INHA15,0.1453444360333081,4.7182466662784595e-29,5.523370513260789e+96,0.0006730857143807175,2.434646726859974e-05
FADE325,0.13701741105223317,4.7182466662784595e-29,2.8358001898269645e+97,0.0006273251535539145,8.593544911062658e-06
