,degree_centrality,closeness_centrality,betweeness_centrality,pagerank_centrality,eigenvector_centrality,information_centrality,load_centrality
KASB20,0.1468584405753217,0.48655616942909763,0.00011970126265735814,0.0005764954560787512,0.008819358592932055,0.005989039729442905,0.00012736850245519067
FABG18,0.2323996971990916,0.5271348762968875,1.60840047756022e-05,0.0007385470346727847,0.01972579798015843,0.0060813982231405815,1.5884673373460977e-05
PKS136,0.6139288417865254,0.6993118051879301,0.00334194500462007,0.0018087424811356358,0.052009783548876455,0.006182565624868975,0.0032792726303964427
FAS68,0.14307342922028765,0.4908955778520996,1.621377056171441e-05,0.0005084506645609598,0.01264895431716118,0.005983495176725279,1.6868381378975392e-05
PKS133,0.6139288417865254,0.6993118051879301,0.00334194500462007,0.0018087424811356358,0.052009783548876455,0.006182565624868984,0.0032792726303964427
PKS132,0.6139288417865254,0.6993118051879301,0.00334194500462007,0.0018087424811356358,0.052009783548876455,0.006182565624868975,0.0032792726303964427
PKS131,0.6139288417865254,0.6993118051879301,0.00334194500462007,0.0018087424811356358,0.052009783548876455,0.006182565624868967,0.0032792726303964427
PKS135,0.6139288417865254,0.6993118051879301,0.00334194500462007,0.0018087424811356358,0.052009783548876455,0.006182565624868975,0.0032792726303964427
PKS134,0.6139288417865254,0.6993118051879301,0.00334194500462007,0.0018087424811356358,0.052009783548876455,0.006182565624868984,0.0032792726303964427
KASB14,0.1461014383043149,0.48637702503681884,0.00011567875868069749,0.0005744482301452942,0.008779119954448703,0.005987757439441017,0.00012333411949013034
FAS9,0.23467070401211204,0.5279776179056754,1.6924573527869947e-05,0.0007443834738238132,0.01999148800146525,0.006082954097484507,1.676993357384272e-05
MMAA22,0.029523088569265707,0.455046503616948,3.5611182192833166e-06,0.00029646738207627884,0.0012460744980470056,0.005125943730196297,3.5667050809642796e-06
FADD322,0.47464042392127176,0.6305489260143198,0.001972961549764502,0.0014280527557177754,0.045028830007487086,0.006164276475599835,0.001968026988662664
KASB9,0.1461014383043149,0.48637702503681884,0.00011567875868069749,0.0005744482301452942,0.008779119954448703,0.0059877574394409765,0.00012333411949013034
FADD323,0.47464042392127176,0.6305489260143198,0.001972961549764502,0.0014280527557177754,0.045028830007487086,0.006164276475599818,0.001968026988662664
INHA21,0.23391370174110523,0.5277666799840192,1.277960927850926e-05,0.0007421073164157301,0.019965434546493313,0.006082440584750698,1.2557930005576122e-05
INHA20,0.23467070401211204,0.5279776179056754,1.89295906649003e-05,0.0007446358317132237,0.019983423895291324,0.006082954979546596,1.8703705984774188e-05
FABG17,0.2323996971990916,0.5271348762968875,1.620448921612887e-05,0.0007385510714598459,0.01972571620769279,0.006081398259843918,1.6006906283083843e-05
FABG2,0.2323996971990916,0.5271348762968875,1.609557696910521e-05,0.0007385568993421285,0.019725730133457613,0.006081398292019947,1.5907785969930824e-05
BIRA,0.4420893262679788,0.6172897196261682,0.0007789417273286742,0.0013091621622301594,0.04422696588866931,0.006158343945058462,0.0007630263007174272
FAS14,0.23467070401211204,0.5279776179056754,1.6924573527869947e-05,0.0007443834738237227,0.019991488001465958,0.006082954097484473,1.676993357384272e-05
FABG9,0.2323996971990916,0.5271348762968875,1.6204489216128873e-05,0.0007385510714824382,0.019725716207352202,0.006081398259844178,1.6006906283083843e-05
FAS24,0.23467070401211204,0.5279776179056754,1.6924573527869947e-05,0.0007443834738239404,0.019991488001466044,0.006082954097484414,1.676993357384271e-05
FAS25,0.1453444360333081,0.4910780669144981,9.46145285344866e-06,0.0005141696318661969,0.012773063737465944,0.0059874190791011665,9.858912818809556e-06
FAS26,0.11203633610900833,0.4777576853526221,3.965466255247101e-06,0.00046166728978431576,0.006940776617824276,0.005913644339389065,4.028680854076549e-06
FAS27,0.2323996971990916,0.5271348762968875,1.691612837498627e-05,0.0007386730642480975,0.019721966674262886,0.006081397304394124,1.67090840187556e-05
FAS20,0.1461014383043149,0.49162634908820246,2.554730453875353e-05,0.0005184173178427428,0.01277818911092159,0.005988683225522007,2.6632797879094112e-05
FAS21,0.11203633610900833,0.4777576853526221,3.9640055786969304e-06,0.0004616741631802832,0.006940787071706056,0.005913644476471007,4.019767512402249e-06
FAS22,0.2323996971990916,0.5271348762968875,1.691612837498627e-05,0.0007386731036394735,0.019721966695584542,0.0060813973045975725,1.67090840187556e-05
FAS23,0.32626797880393643,0.5716140199048031,7.857777268917413e-06,0.0009487614910016332,0.03831893844378122,0.006127978235538833,7.791801107720742e-06
FAS28,0.32626797880393643,0.5716140199048031,7.85777726891741e-06,0.0009487614908922819,0.038318938443737724,0.006127978235538484,7.791801107720739e-06
ACCA3,0.45041635124905377,0.6248817407757805,0.0024327376722684734,0.001337624268964251,0.03923135974569273,0.0061599712201346225,0.0024503161717368584
HADA1,0.32626797880393643,0.5716140199048031,7.84652798230299e-06,0.0009487690492818741,0.038319076927694484,0.006127978269292032,7.780302662451975e-06
HADA2,0.32626797880393643,0.5716140199048031,7.849021520662425e-06,0.0009487621697198381,0.03831902202440685,0.006127978246673533,7.782973963284829e-06
HADA3,0.32626797880393643,0.5716140199048031,7.849048378715065e-06,0.0009487621546708008,0.038319021792917546,0.006127978246664662,7.782973963284829e-06
