,degree_centrality,closeness_centrality,betweeness_centrality,pagerank_centrality,eigenvector_centrality,load_centrality
CMC59MEROACYLCPACP[c],0.004748338081671416,0.2779866018476754,0.0001486074079070866,0.0003289286486371846,0.0019727743477349286,0.0001413222724481702
CMC59MEROACYLCPAMP[c],0.007597340930674264,0.35456006000247164,0.0001818398293300463,0.0003867064987775956,0.017030996551494138,0.00019038410466942705
CMC61MEROACYLCPACP[c],0.004748338081671416,0.2779113890225001,0.00013761553803564395,0.000280646113913661,0.0019727743477349286,0.00013083829359705998
CMC61MEROACYLCPAMP[c],0.007597340930674264,0.35456006000247164,0.0001818398293300463,0.00037296105125681503,0.017030996551494138,0.00019038410466942705
CMP[c],0.019943019943019943,0.3486627609732384,0.00240123834058884,0.0013815575599362326,0.023326314087620807,0.0025907253282367263
CO2[c],0.1842355175688509,0.47752696133294303,0.07677213758674367,0.01833140252965405,0.19725646784318804,0.07493261711322183
CO2[e],0.001899335232668566,0.32199388521227595,0.0,0.0005904334821598106,0.007617775287744945,0.0
COA[c],0.21652421652421652,0.4696664352204666,0.07482656290522137,0.01683721066291174,0.2015751872827034,0.07308740278430996
COB12[c],0.01804368471035138,0.35827014085356135,0.0002911296502040655,0.001863148666961807,0.026684925588796298,0.00033572863688264307
COB12[e],0.002849002849002849,0.0,0.0,0.00014466204422118638,1.7498718307595784e-23,0.0
COBCO[c],0.003798670465337132,0.27252865317780856,1.6245257534540952e-05,0.00037832322098201347,0.0009875094820240532,1.4324695271548402e-05
COBIIRINICACIDACDIAMIDE[c],0.004748338081671416,0.35505029167893554,0.0009379321800107605,0.00044657074833103893,0.01833330508746835,0.0009379321800107605
COBIRINICACIDACDIAMIDE[c],0.002849002849002849,0.26136399334024435,0.0009252940178161977,0.0005241536208078847,0.0007080604292142524,0.0009252940178161976
COCHEACOA[c],0.004748338081671416,0.36193111128511646,0.0009442501413431835,0.0006957673408388101,0.022558328480181487,0.000959597600915721
COII[c],0.007597340930674264,0.3543154514753916,7.87946776589594e-05,0.0003955624201977297,0.01763594730592698,6.544540282114259e-05
COII[e],0.005698005698005698,0.3543154514753916,0.0,0.0003606392310974124,0.01763594730592698,0.0
COPROPORPHYRINOGENIII[c],0.005698005698005698,0.20231642580798906,0.00010469283414176256,0.00020855890843667492,1.72072998793333e-05,7.952115888791477e-05
CO[c],0.003798670465337132,0.000949667616334283,0.0009270994695582776,0.0003530277843241877,5.733980015032987e-19,0.0009270994695582781
CO[e],0.001899335232668566,0.000949667616334283,0.0,0.00024512366404626587,5.733980015032987e-19,0.0
CPAD5P[c],0.003798670465337132,0.20077413874651298,0.0019175427268316005,0.0005269216178746953,3.153641597704832e-05,0.0019061998968604081
CTFPP[c],0.003798670465337132,0.2046136441886774,1.1284073388002412e-06,0.00025647635340819193,4.4146956722542606e-05,1.1284073388002412e-06
CTP[c],0.018993352326685663,0.3807118212850854,0.0015280909886136067,0.0013295327482002839,0.03659652787155911,0.001568315975757207
CU[c],0.005698005698005698,0.3543154514753916,0.0,0.00040936563929711706,0.01763594730592698,0.0
CU[e],0.005698005698005698,0.3543154514753916,0.0,0.00040936563929711706,0.01763594730592698,0.0
CYSGLY[c],0.009496676163342831,0.348189997907512,1.2633297631679091e-05,0.0006126314091613202,0.0212625601454551,1.4876528307735183e-05
CYSNGINS[c],0.004748338081671416,0.3059757205323683,0.0001698524696416282,0.0004088818411080321,0.00805651393809316,0.00022011373715065687
CYS[c],0.04083570750237417,0.38892862318332466,0.0033146028257532044,0.0023246414245327238,0.055408416718123396,0.0032518172501112565
CYS[e],0.005698005698005698,0.3543154514753916,0.0,0.00036149161039652724,0.019094753823400517,0.0
CYT[c],0.001899335232668566,0.0,0.0,0.00014466204422118638,1.7498718307595784e-23,0.0
D6PGC[c],0.005698005698005698,0.34284395655112165,0.0019861243868359146,0.0008443532324992486,0.011726454733098078,0.0020598699834018684
D6PGL[c],0.003798670465337132,0.3094789074501839,0.0009474789177998484,0.000713713388013771,0.00516907633697623,0.000962155324217006
D6RP5P[c],0.003798670465337132,0.34215872545874765,3.124693355498505e-06,0.0002789992875595242,0.012212867703518942,3.9945619793528545e-06
D8RL[c],0.003798670465337132,0.2547521066039585,1.6549974302403535e-06,0.0002708594177067312,0.00047693178201056334,1.6549974302403535e-06
DADP[c],0.007597340930674264,0.34480043431593166,4.868327702914415e-05,0.0010663445320878609,0.018725531903856785,3.822848286350058e-05
DAG[c],0.01804368471035138,0.36475869809203143,0.0033815964279127913,0.0011455808576897543,0.033989623324291895,0.003558345559833996
DAG[e],0.001899335232668566,0.26644889593441257,0.0,0.00023328545892863052,0.0013127196659069526,0.0
DALA[c],0.010446343779677113,0.32942927961102003,0.0001611348521811964,0.0005835452197039878,0.016936897376234612,0.00021686309322831567
DALA[e],0.005698005698005698,0.32837611695241703,0.0,0.00040506609366254526,0.013935947151159674,0.0
DAPIM[c],0.008547008547008548,0.35517306148933625,0.000963135362219607,0.0005586527276635314,0.01800755871010121,0.0009596152472742624
DAPIM[e],0.005698005698005698,0.35456006000247164,0.0,0.00041210674612967234,0.01765029959303919,0.0
DATP[c],0.008547008547008548,0.34330230408661777,1.6196948790828373e-05,0.000964225215108131,0.016860966258644666,1.4731651799594443e-05
DA[c],0.018993352326685663,0.37832799035991177,0.0007497111905531112,0.0020391892927793965,0.03821921542007278,0.0008207480663181564
DA[e],0.005698005698005698,0.32869135802469135,0.0,0.0005507986257976142,0.01475789409591034,0.0
DB4P[c],0.003798670465337132,0.23749375579818738,2.651488202006548e-05,0.00024962126676888563,0.00025988627361840053,5.280946345585129e-05
DCDP[c],0.008547008547008548,0.34387696478980934,0.00010050645136402655,0.0010951899246332557,0.018582371507769323,0.0001922450119667061
DCMP[c],0.007597340930674264,0.37721648689943466,6.197479922668964e-05,0.0010405464596222442,0.028619615132644688,8.120638938481495e-05
DCTP[c],0.008547008547008548,0.30452430887256465,2.2204251014518476e-05,0.0004328754896439305,0.0061456696489167574,2.2548708871121143e-05
DECANOATE[c],0.007597340930674264,0.3549276067129096,0.0018632261978269583,0.0006082561134351054,0.01831043569519402,0.0018632261978269583
DECANOATE[e],0.001899335232668566,0.2611646310264837,0.0,0.00027403638425986564,0.0007071793803064851,0.0
DECANOYLCOA[c],0.015194681861348529,0.37378475030100455,0.0009654411079891252,0.0008667062520280208,0.03439366791895881,0.0010601144604195979
DETHIOBIOTIN[c],0.005698005698005698,0.3365532417520185,0.00011534268008392241,0.0007594785254211309,0.01353920284494816,0.00016679619024359194
DGDP[c],0.009496676163342831,0.3463116971770602,1.6548803601186975e-05,0.0015682125302277658,0.021188292863593253,1.4551618639071111e-05
DGLU[c],0.007597340930674264,0.3592726456198532,0.00012502635901606685,0.0005276295466499937,0.022319380855495532,0.00020612240722084487
DGLU[e],0.005698005698005698,0.3543154514753916,0.0,0.0004054599269637546,0.01781681396790493,0.0
DGLYCERATE[c],0.004748338081671416,0.35128607860026007,6.50772423444083e-05,0.000470468058203464,0.018599553415290918,8.280776955523473e-05
DGMP[c],0.007597340930674264,0.37721648689943466,2.610515464655403e-05,0.001210688958430676,0.029667603052069585,3.91181210784083e-05
DGTP[c],0.015194681861348529,0.3780495008565184,0.00017852775363925148,0.0014409080287697432,0.0306746114167637,0.0001873371982434581
DG[c],0.011396011396011397,0.376111495359634,0.00041484724734597447,0.001404036362080209,0.02679810342315358,0.00048799547650716176
DHAP[c],0.023741690408357077,0.40280803679496485,0.005870906531084471,0.0021917056590577966,0.05291338344275114,0.005826316287692166
DHA[c],0.005698005698005698,0.3755614237028009,0.0,0.0008521241641886862,0.02514464800386777,0.0
DHF[c],0.013295346628679962,0.35839514788107485,0.00029489126640738235,0.0011115937404359128,0.030256157154378058,0.00034110295968828357
