,degree_centrality,closeness_centrality,betweeness_centrality,pagerank_centrality,eigenvector_centrality,information_centrality,load_centrality
FADE324,0.47557251908396947,0.6316297010607522,0.0020350522061514885,0.001439645289144537,0.04513119208469914,0.006321641832624055,0.0020285787138322846
ACCOAC,0.47557251908396947,0.6362311801845556,0.0028732758763421683,0.0014183980276642049,0.04039274087022565,0.00632165586325121,0.0028981581670246112
GMAND,0.33587786259541985,0.5760773966578716,0.0022776774684829535,0.0011040370209676556,0.038394651719054096,0.006286690362159446,0.0022040070112020606
FABD3,0.18244274809160305,0.5007645259938838,0.00018114574375768108,0.0006481009415874119,0.014346593464481,0.00618870421293699,0.0001910138522950683
ATPS4r,0.5801526717557252,0.6847882906429692,0.004184266526518846,0.001722839440878519,0.05287234687317999,0.006336887974551625,0.0041329232496514715
PYRt2,0.24961832061068703,0.5290791599353797,0.002652247310324567,0.0009633629726543423,0.0200243574191625,0.006245658230901145,0.0026883005266124275
NTPP1,0.3801526717557252,0.5941043083900227,0.0004090163626977118,0.0011323713827481494,0.04097734302096917,0.006300547576457883,0.00040476772022050514
PTTPDIM,0.2366412213740458,0.5288655631812677,0.0003811094575294539,0.0007910791056285386,0.01993872375331564,0.006237247893147999,0.0004025300211635676
FABG3,0.23587786259541985,0.5284388866478419,1.569086725509141e-05,0.0007486877655360887,0.020027434485493007,0.006236802393381331,1.5675547052088614e-05
FABG1,0.23587786259541985,0.5284388866478419,1.3118208427491995e-05,0.0007484076122845037,0.020040002673380013,0.006236802513942749,1.3117192547387844e-05
FABG6,0.23587786259541985,0.5284388866478419,1.5690501865500828e-05,0.0007486877605919477,0.020027434355739004,0.00623680239309849,1.5675181662498024e-05
FABG7,0.23587786259541985,0.5284388866478419,1.5690501865500828e-05,0.00074868776118987,0.02002743422999973,0.006236802393026506,1.5675181662498024e-05
FABG4,0.23587786259541985,0.5284388866478419,1.5633518571929993e-05,0.0007486870666425678,0.020027668470586544,0.006236802374790079,1.5618273235826836e-05
FABG5,0.23587786259541985,0.5284388866478419,1.5633518571929993e-05,0.0007486870651147001,0.020027668406493126,0.00623680237470252,1.5618273235826836e-05
PDIMBT,0.0022900763358778627,0.4400403090359422,5.201687493132871e-07,0.00012340524850615886,0.00015873135609199132,0.001680569219801465,1.5443069941167094e-06
PPDIMAT,0.0015267175572519084,0.42824452435436416,0.0,0.00012497767947429637,0.00011410374520513885,0.001219895096386301,0.0
FABG8,0.23587786259541985,0.5284388866478419,1.5690123189016036e-05,0.0007486877625026709,0.020027434105384035,0.006236802392865362,1.567480298601324e-05
PDIMAT,0.0015267175572519084,0.42824452435436416,0.0,0.00012497767947429637,0.00011410374520513885,0.001219895096386297,0.0
FAS40,0.14274809160305343,0.49063670411985016,9.362546902822828e-06,0.0005114793157573361,0.012350673216911995,0.006130855694659821,9.85002366299926e-06
PPDIMBT,0.0022900763358778627,0.4400403090359422,5.201687493132871e-07,0.00012340524850615886,0.00015873135609199132,0.001680569219801468,1.5443069941167094e-06
FADD3420,0.33511450381679386,0.5725524475524476,0.001761876423321171,0.0011470776340609934,0.028402714721482168,0.006286495853265069,0.0018021661199938872
HSDy,0.23740458015267174,0.5288655631812677,3.635243916841923e-05,0.0007532702581400661,0.020097494640003107,0.006237873111155152,3.652764764775205e-05
SER_AL,0.04961832061068702,0.4713925872616049,0.00022569250713164822,0.0003537113434544796,0.0032747161198007726,0.005665823764527509,0.0002652196446570488
THRS,0.36717557251908395,0.5882352941176471,0.0001512581458949676,0.0010752125436660834,0.040878236591633574,0.006296841960078474,0.0001484824722706194
HSK,0.19083969465648853,0.5206677265500795,2.0198644601527427e-05,0.000637244488066252,0.017649246833302188,0.006198233245112315,2.051180363197098e-05
MMM2,0.0053435114503816794,0.43007222586999344,2.676348276902334e-06,0.00014627635121846559,0.00024015732742050657,0.0028820141679220222,3.781886690020642e-06
