,degree_centrality,closeness_centrality,betweeness_centrality,pagerank_centrality,eigenvector_centrality,load_centrality
9ohadd_c,0.004780114722753346,0.3302616526365043,0.0009424830980632531,0.0004329792531630532,0.020617369738682105,0.0009426050786622388
5aprbu_c,0.004780114722753346,0.32940522047407583,0.0001083880435111002,0.0004068464425422112,0.0152274550330976,0.0001633552005897784
5apru_c,0.0038240917782026767,0.3438968206979776,7.433850351731902e-05,0.0003686115708464161,0.012018703912444756,0.00011227660669141936
4r5au_c,0.010516252390057362,0.344013238037415,0.0014992248884055815,0.000527700607426895,0.012140798165673585,0.0014479474829120782
aacoa_c,0.013384321223709368,0.3429683108884657,0.0001694001269955543,0.0010857140474408407,0.02663647458098509,0.00019142375104346798
2ahbut_c,0.0028680688336520073,0.2942991906060017,0.0009424830980632531,0.00035955677956790906,0.003878737651660573,0.0009426050786622388
Ac1PIM1_c,0.006692160611854684,0.24558122406054228,7.069498771275815e-05,0.00026331811021274986,0.0004666242385975563,5.357118139764579e-05
Ac1PIM2_c,0.010516252390057362,0.24773649565151729,0.00044584985902582254,0.0003625970292303549,0.0005420480805409104,0.0005344875051228556
Ac1PIM3_c,0.0038240917782026767,0.22447870668489595,2.973247622125336e-05,0.00021277859199833268,8.073103876610385e-05,6.449724171370544e-05
Ac1PIM4_c,0.0038240917782026767,0.21816554425988063,2.4996185646995427e-06,0.0002591640886639626,6.312786310337286e-05,3.201990723375447e-06
Ac1PIM5_c,0.0038240917782026767,0.21802512447168504,1.5247574873216415e-06,0.0002788798404478796,6.245619213326055e-05,1.5247574873216417e-06
Ac1PIM6_c,0.004780114722753346,0.2180719109790824,0.0001127935597465977,0.0002872527752887518,6.243056132301477e-05,6.90793935223976e-05
Ac2PIM2_c,0.006692160611854684,0.24546258578804925,0.0002427581326212778,0.0002366571259452877,0.0004823999897242549,0.00032364512798389075
Ac2PIM3_c,0.0038240917782026767,0.22442913099879064,2.8817621728860363e-05,0.00020898114205541453,7.845509966608718e-05,6.358238722131244e-05
Ac2PIM4_c,0.0038240917782026767,0.21811871757083579,2.04219131850305e-06,0.00025756715032884925,6.304100335362796e-05,2.7445634771789547e-06
Ac2PIM5_c,0.0038240917782026767,0.21802512447168504,1.5247574873216415e-06,0.0002781993211299778,6.245287818538226e-05,1.5247574873216417e-06
Ac2PIM6_c,0.004780114722753346,0.2180719109790824,0.0001127935597465977,0.00028697498868941957,6.243043479430077e-05,6.90793935223976e-05
mycolate_c,0.006692160611854684,0.3638435750671407,0.00025492423342486897,0.0005088311942373838,0.03051419744506136,0.000231611464031963
amycolate80_c,0.006692160611854684,0.3638435750671407,0.00025492423342486897,0.0005088240114572654,0.03051419744506136,0.000231611464031963
amycolate82_c,0.006692160611854684,0.3638435750671407,0.00025492423342486897,0.0005088240114572654,0.03051419744506136,0.000231611464031963
acald_c,0.019120458891013385,0.36151373360459765,0.0021347494510369097,0.0015302347261993742,0.047172015916689895,0.0021295502216955153
acald_e,0.0019120458891013384,0.264570451747598,0.0,0.00027543409813528285,0.0017999337182499826,0.0
accb_c,0.004780114722753346,0.30507808620910354,7.385694275280965e-05,0.0005318414557355926,0.005203517806159904,7.647396806836227e-05
accoa_c,0.07648183556405354,0.4404920265117139,0.013481581539999198,0.006795153428919347,0.11925798444571914,0.01377370158429857
actp_c,0.008604206500956023,0.36966718994635284,3.5248208335161384e-05,0.0012000683600357468,0.029480360167108515,4.340896777337263e-05
alac__S_c,0.0028680688336520073,0.29378869764744836,1.1571173788045793e-05,0.0002741153303034453,0.0031664090535864645,1.2222746448367863e-05
acpFAS_c,0.018164435946462713,0.3266522356677994,0.00027766085125698314,0.0015732982057599803,0.01817975745625666,0.0003304653628223365
ACP_c,0.09560229445506692,0.4095989944226215,0.035623046657525956,0.00862711561222629,0.08093560116256081,0.03682396003351386
acac_c,0.013384321223709368,0.34706800039703684,0.0021662076107597694,0.0011599399689540672,0.018882696320462057,0.0022399120313104826
ac_c,0.026768642447418736,0.3749871236762081,0.0019780430374019523,0.0020593685624836476,0.04483185175417802,0.001942356288396209
ac_e,0.005736137667304015,0.33015435515351654,0.0,0.0004926344980154744,0.01522150925610664,0.0
4adcho_c,0.0038240917782026767,0.27941025712469725,0.001894373270552299,0.0002394695522614579,0.0019272672116778676,0.0019275984154720166
andrs14dn317dn_c,0.004780114722753346,0.3171707569171423,0.00011340603966748,0.00034437816093971273,0.006693345433724197,0.00012396731068682547
agdpcbi_c,0.004780114722753346,0.26644339411707496,0.0004798618052568618,0.0003838251409766356,0.0011507820040216779,0.0004808891979064059
adocbi_c,0.0038240917782026767,0.27164263703889974,2.5306959857680315e-05,0.000505777362079023,0.0014134884035117102,5.03765352311191e-05
adocbip_c,0.0038240917782026767,0.3007443341706197,0.00011554480549384094,0.0004150063899387055,0.0050171603826644345,0.00023694731352978308
adcobhex_c,0.005736137667304015,0.3568171015317851,0.0006268236539556781,0.0004384909291466128,0.01902544477622944,0.0006189741001040826
adcobdam_c,0.006692160611854684,0.34308410032495745,0.0005181862250723995,0.0004939879383841646,0.016034230032488786,0.0004967665218243882
adhlam_c,0.0076481835564053535,0.3248769517783005,2.2136177986387157e-05,0.0008668811861719481,0.018414766394426612,2.0143342078301097e-05
adn_c,0.021032504780114723,0.4122576491531537,0.0034343247840888345,0.005903607632314077,0.06359772362262246,0.003060907975457013
adn_e,0.005736137667304015,0.33296694140318606,0.0,0.0007899915279867747,0.01593751618283461,0.0
adpglc_c,0.009560229445506692,0.35794825824675025,0.00014453303597625439,0.0021363182434109857,0.020988568835218765,0.00018735377037163602
adp_c,0.2944550669216061,0.5163694640053476,0.09625243677346838,0.03324757991626132,0.2662816614265382,0.0910272455919178
andrstndn_c,0.0038240917782026767,0.2551381132720371,9.254001858546859e-05,0.000248698188302307,0.0004591846448473093,7.740943907913463e-05
ade_c,0.030592734225621414,0.39773585329257294,0.0030669314385905863,0.00630933262549561,0.049518124678546126,0.0027978016222525628
ade_e,0.005736137667304015,0.3318795248734565,0.0,0.000649158899809037,0.015400306219251174,0.0
acgam6p_c,0.005736137667304015,0.34483037161945157,0.0,0.0005174539261693857,0.014218074081767066,0.0
1palmgyc3p_c,0.01147227533460803,0.28951997298077603,4.116845215768432e-07,0.00075874337818417,0.011741928282250586,4.1168452157684313e-07
6hmhptpp_c,0.0038240917782026767,0.3008333644649272,0.0008067353783177716,0.0002532747694548045,0.004981415000378253,0.0006769423462087249
4ahmmp_c,0.005736137667304015,0.35395858765674815,0.00021399008919433657,0.0005395416507348572,0.01891455115811176,0.00030699698686138257
ahdt_c,0.0038240917782026767,0.3437804821253464,4.574272461964924e-06,0.0003023035157654899,0.012501054890188693,4.574272461964924e-06
aicar_c,0.01147227533460803,0.30608888709714577,0.00017029841917210844,0.0014825230195472626,0.008962659545604492,0.000188597335530761
air_c,0.0076481835564053535,0.30065535655695974,0.00016964280721138079,0.0003204098035445507,0.005667847037032539,0.0002365326513576453
akg_c,0.07934990439770555,0.406811491258016,0.011385518079002066,0.0056882413709830985,0.09112666891800456,0.012080342922864192
akg_e,0.005736137667304015,0.3316628933298055,0.0,0.0004544294790957337,0.01698801230107615,0.0
2dhp_c,0.004780114722753346,0.34471340066571365,5.663161340255413e-05,0.0003883711565271676,0.01361230133670314,9.554370927899128e-05
alaala_c,0.004780114722753346,0.3070136269373184,5.153249472783031e-06,0.00027053595790165483,0.0056137474165051824,1.8693526794563323e-05
ala__L_c,0.03824091778202677,0.4139369063798468,0.004313392392917946,0.0031281026529990956,0.07856303218842453,0.004080346281867704
ala__L_e,0.005736137667304015,0.35656670356579784,0.0,0.00042780478200384205,0.01950264683556501,0.0
L2aadp6sa_c,0.0076481835564053535,0.3115313013986892,0.0009663187895285548,0.00046032243190382904,0.01024493466068507,0.0009605114883008469
aact_c,0.0028680688336520073,0.24012644261874383,3.1199223789301405e-05,0.00027523740817991425,0.0002800556698452897,2.229522180211523e-05
mptamp_c,0.004780114722753346,0.3008333644649272,0.00015819219387459843,0.0002444352655086967,0.0050084465330030485,0.00023255601196629674
4ampm_c,0.0038240917782026767,0.3042560195097377,4.726945637841545e-06,0.0004293821368809551,0.00568492873878611,2.018061380278643e-05
amp_c,0.08508604206500955,0.4561109089598402,0.016664986446244177,0.011367928806547365,0.1360433199420043,0.015706349602677923
14glucan_c,0.01147227533460803,0.3434319382097073,0.00033162574998725107,0.0012702688098660232,0.013262643757595559,0.0003346554236997407
anth_c,0.005736137667304015,0.279717892970692,0.0022568336082653814,0.0004787026729499479,0.001930077326362174,0.002626216883538007
anth_e,0.0019120458891013384,0.21793161165827235,0.0,0.00028089252726866897,7.365118685407899e-05,0.0
apolipo_c,0.006692160611854684,0.28033520142414453,0.00016381550055148786,0.0003674645174030594,0.003887277166546716,0.00015373469016419596
aps_c,0.005736137667304015,0.35656670356579784,0.00012857772758873134,0.00040780743405248806,0.017374365387136197,0.0002464008099511773
agalfragund_c,0.0076481835564053535,0.2816560712756441,4.71367886080576e-06,0.0010294163672772533,0.0013137582349947111,5.9465542005544e-06
arabinanagalfragund_c,0.006692160611854684,0.28103293837459176,0.0009360399085668281,0.0008367516174469477,0.0012361542267173757,0.0009349812912256305
arabinanagalpeptido_c,0.004780114722753346,0.21905908712276867,0.00039585966622097556,0.0004603322759343841,4.800455411008498e-05,0.00030331388626807666
decda_tb_c,0.01147227533460803,0.2822819736562567,0.0014427937387520508,0.0015682997723892996,0.001382098010370219,0.0013282011055379423
argsuc_c,0.004780114722753346,0.30145805552136573,4.9495420002331504e-05,0.00039570013634840546,0.0064482093027193425,4.190562022598659e-05
arg__L_c,0.009560229445506692,0.3568171015317851,0.00026774776817448115,0.0005695031053682851,0.017406092475756987,0.0002558337836488534
arg__L_e,0.005736137667304015,0.35631665678910374,0.0,0.00037556778901663473,0.017169087156651573,0.0
rdmbzi_c,0.008604206500956023,0.37568026068854854,3.440898928369203e-05,0.0008612826156377551,0.0236797763108607,6.0832378181678854e-05
acser_c,0.0076481835564053535,0.3223010165437754,2.980466847639013e-05,0.0005953566640675351,0.014262819326481602,3.226054608857174e-05
asn_c,0.010516252390057362,0.357193358580852,2.6096738514979563e-05,0.00046837667814162126,0.020029287940715897,3.463720527507213e-05
asn_e,0.005736137667304015,0.35631665678910374,0.0,0.00036123748393998003,0.01726918740573701,0.0
4pasp_c,0.004780114722753346,0.3007443341706197,2.8415470297926252e-05,0.00023254234502067528,0.0059199401261386805,5.699751070587343e-05
aspsa_c,0.006692160611854684,0.32940522047407583,0.00016906308652978716,0.00031602221802327327,0.014994761256740733,0.0002408912024171601
asp__L_c,0.024856596558317397,0.36151373360459765,0.0017923275230708488,0.0007648222870408243,0.02507311638904089,0.002076260865914792
asp__L_e,0.005736137667304015,0.3564416363249821,0.0,0.0003273910636373544,0.017461653426023547,0.0
dcamp_c,0.006692160611854684,0.3203704619049571,3.399379557190322e-06,0.0019997448686767554,0.008897972386437983,3.3824203593751745e-06
atp_c,0.31453154875717015,0.431513845079628,0.11715448273502233,0.01663187935261095,0.1300673251460897,0.11761014368973378
