,degree_centrality,closeness_centrality,betweeness_centrality,pagerank_centrality,load_centrality
RMLD,0.3114503816793893,8.473452835331306e-30,4.231205906768209e+70,0.0022546369327693036,0.0008896016294236382
UDPP,0.009923664122137405,8.473452835331306e-30,7978470749648.895,0.0006113227033604651,0.0007156574437801842
TAG_TBt,0.0015267175572519084,8.488658669573397e-30,0.0006508085538170854,0.0001535357068292671,0.0006508085538170854
ICDHyr,0.22900763358778625,8.473452835331306e-30,2.0903837703426208e+42,0.0019957212665210992,0.0009640765445165652
THRD,0.22290076335877862,8.549790248262208e-30,0.0006496422302439365,0.0008218373777740144,0.0006496422302439365
CYTBD,0.21450381679389313,8.473452835331306e-30,8.915903950721e+36,0.00020500674726691085,0.0029960138340676553
HEMEAS_1,0.21068702290076335,8.473452835331306e-30,3.8664245225767394e-11,0.00022684431433848902,0.0001520401969953137
NTRIRy,0.3145038167938931,8.473452835331306e-30,1.4260052070545187e+73,0.0007788169923662251,0.00023051202985069659
TESA8,0.12595419847328243,8.473452835331306e-30,3.0759011024741433e+33,0.0004618225590539839,0.0006841558888001703
ISUCC,0.12290076335877863,8.473452835331306e-30,8.579506531030861e+79,0.0005553631961582395,0.0007246517162919927
GLGC,0.27404580152671754,8.473452835331306e-30,2.206841974846747e+112,0.009897772544607225,0.02750424228366034
GLGB,0.004580152671755725,8.473452835331306e-30,5.196890811134095e-26,0.00032102422220294755,1.2725226453144957e-06
MTHFC,0.2633587786259542,8.473452835331306e-30,1.5140308987002415e+79,0.00047785945717238835,0.0020331783602494935
GLGE,0.01450381679389313,8.473452835331306e-30,5.831617865744493e-07,0.0001510112689176264,9.924628373385826e-06
PRMICI,0.0015267175572519084,8.473452835331306e-30,0.0007126237031939771,0.0006492268089221002,0.0007518338592421123
PDHB,0.009923664122137405,8.473452835331306e-30,2.986552584709476e-09,0.00015367980899568017,5.525268551078623e-06
IPMD,0.22213740458015266,8.473452835331306e-30,1.0759979621153558e+99,0.00117784076873252,0.0015710029754399154
PRAIi,0.0015267175572519084,8.473452835331306e-30,0.0006496422302439365,0.00031055135385508353,0.0007278558174905393
HEXCt,0.003816793893129771,8.488658669573397e-30,0.0006508085538170854,0.00024852149272900796,0.0006508085538170854
PROD2,0.008396946564885497,8.473452835331306e-30,1.1844938477836372e+16,0.0002314684769695375,5.928376647323895e-06
GLGP,0.13435114503816795,8.473452835331306e-30,3.328579535230143e+55,0.0057944413614759785,0.004566564897435317
PPSC2,0.36717557251908395,8.473452835331306e-30,4.2222549222611895e+71,0.0008417170698008548,0.0002147111903428238
QULNS,0.22290076335877862,8.473452835331306e-30,5.1967862320958145e+39,0.00029751399628514044,0.00016321001777339132
NNDPR,0.1,8.473452835331306e-30,2.6326335585367535e+40,0.0014279914561822098,1.185471959591563e-05
MCCC,0.12137404580152672,8.473452835331306e-30,2.1198835348140407e+73,0.0010410843850351223,2.320768733775556e-05
TYRt2r,0.1549618320610687,8.473452835331306e-30,0.000650225392030511,0.00020334009756114247,0.0008380739425029587
DRPA,0.00916030534351145,0.0,0.0,0.00013375100571644895,0.0
LGTHL,0.0015267175572519084,7.753486254552778e-31,0.0,0.0005151062254597251,0.0
CHOD,0.0053435114503816794,8.549790248262208e-30,0.0,0.0001771103886977462,0.0
3HSA,0.0015267175572519084,7.753486254552778e-31,0.0,0.00013589830698558037,0.0
GALFT,0.004580152671755725,8.473452835331306e-30,4.1886826163417476e+27,0.0008831776099529368,0.0022316121734705955
ADOCBLabc,0.1412213740458015,8.549790248262208e-30,0.0,0.0006801842104118708,0.0
APRO,0.14198473282442747,8.549790248262208e-30,0.0003382526787871106,0.0007540719837403879,0.0003239463724421066
FADD6,0.18549618320610686,8.473452835331306e-30,5.450510031591198e+80,0.0008327904768342148,0.0013551622169622848
SPMS,0.1534351145038168,8.473452835331306e-30,0.0,0.00021855603868953472,0.00018580340807513066
DHFS,0.055725190839694655,8.473452835331306e-30,1.3801097102035334e+52,0.0008021426941986475,3.468523479146758e-05
DMBI,0.0,0.0,0.0,0.00013375100571644895,0.0
KASB14,0.022900763358778626,8.473452835331306e-30,0.0,0.00015131596564539547,2.6896942628632324e-05
PPSB4,0.18931297709923664,8.473452835331306e-30,6.227567976733087e+71,0.0008699549309453942,8.800844591091803e-05
ACPIM3,0.007633587786259542,8.473452835331306e-30,1.532771230177692e+75,0.000190584310680607,7.46005879626183e-05
ACPIM2,0.0183206106870229,8.473452835331306e-30,0.0004565369444079491,0.00016629028192185534,8.662904277260744e-05
RZ5PP,0.0,0.0,0.0,0.00013375100571644895,0.0
ACPIM7,0.006870229007633588,8.473452835331306e-30,2.1514944999068298e-06,0.00019048101274871836,5.100128473970022e-05
ACPIM6,0.006870229007633588,8.473452835331306e-30,3.112603407944721e+74,0.00017585005303091483,7.46005879626183e-05
ACPIM5,0.007633587786259542,8.473452835331306e-30,0.0,0.00019249856525126782,2.0177901834748996e-05
ACPIM4,0.006870229007633588,8.473452835331306e-30,4.839134213285571e-07,0.00019226904125426168,5.100128473970022e-05
FAS9,0.14198473282442747,8.473452835331306e-30,4.383327562801118e+88,0.00074290737031185,8.754110983991487e-05
GALt2,0.0,0.0,0.0,0.00013375100571644895,0.0
ACPIM8,0.007633587786259542,8.473452835331306e-30,0.0,0.00019247211684485718,2.0177901834748996e-05
G5SADs,0.21068702290076335,8.473452835331306e-30,0.0,0.00016884450468459611,0.0001555635344265271
H2CO3D2,0.23740458015267174,8.473452835331306e-30,3.2193105375403758e+90,0.0014780344766364229,0.0008986336406141159
NH3OHDs,0.21450381679389313,8.473452835331306e-30,0.0,0.00013857481358777878,0.00017007154234758483
DCPT,0.008396946564885497,8.473452835331306e-30,1.1304713972719564e+24,0.0012878908422716557,0.003992857040440084
DPPP,0.0053435114503816794,8.473452835331306e-30,0.0007182796962082583,0.00028612763634216576,0.0007163549907414642
GTHOr,0.0,0.0,0.0,0.00013375100571644895,0.0
MMAA22,0.003816793893129771,8.473452835331306e-30,3.965012274062435e+21,0.00017314612696225877,1.9952544062708722e-05
4HBAt,0.0015267175572519084,8.488658669573397e-30,0.0006508085538170854,0.00013513093948171694,0.0006508085538170854
SUCRe,0.116793893129771,8.549790248262208e-30,0.0,0.00047953161421780417,0.0
MALT,0.116793893129771,8.473452835331306e-30,1.4321670250316765e+65,0.0004787894628127855,0.0016177597196266173
UPPRT,0.09236641221374045,8.473452835331306e-30,1.1151438943098435e+57,0.00924373851246077,0.0015792270797113095
PGK,0.3068702290076336,8.473452835331306e-30,1.6299693560529505e+96,0.004803683035943561,0.009223568659423401
GCCam,0.00916030534351145,8.473452835331306e-30,6.133694134691087e-08,0.0001385413059511043,1.2695634933409817e-05
PGI,0.015267175572519083,8.473452835331306e-30,1.7291238261476977e+52,0.0014866191059962701,0.0028723244251844847
CYSG2,0.003816793893129771,8.473452835331306e-30,7.180574052365658e+34,0.00015850716759574772,2.6825695296160522e-05
CYSG3,0.004580152671755725,8.473452835331306e-30,1000683298964.5897,0.00022512166487340032,2.1133271543915767e-05
SHCHD2,0.22213740458015266,8.473452835331306e-30,1.772591575084746e+104,0.0008513595992634027,0.0008394978786056021
G5SD,0.12061068702290076,8.473452835331306e-30,6.438621075081498e+90,0.0008187698364720948,0.0003424233306040161
GLU5K,0.042748091603053436,8.473452835331306e-30,2.281424549191425e+46,0.0007400460696976715,1.8454725131325997e-05
AHCi,0.1381679389312977,8.473452835331306e-30,6.203962458702977e+97,0.011166806697133599,0.012185901462535391
UMPK,0.028244274809160305,8.473452835331306e-30,3.602210104660625e+46,0.0005602081103017451,5.827376161840755e-05
FACOAL161,0.11145038167938931,8.473452835331306e-30,4.244687456783977e+59,0.0012480572177335585,7.152815034996823e-05
NMNAT,0.15267175572519084,8.473452835331306e-30,1.962313067118178e+71,0.000984283363452949,5.81141478305135e-05
NNATr,0.017557251908396947,8.473452835331306e-30,3.928099481243229e+24,0.0008196580508253494,5.611410610795414e-06
NIabc,0.14274809160305343,8.473452835331306e-30,1.5202995922127163e+67,0.0007000261601766074,2.3569670545030187e-05
DIMA,0.003816793893129771,8.473452835331306e-30,0.0006496422302439365,0.00018646256431982452,0.0006501560480874968
ASAD,0.12137404580152672,8.473452835331306e-30,5.212263445296252e+91,0.0008047459426648994,5.1077705770692904e-05
FADD322,0.13740458015267176,8.473452835331306e-30,3.978295158962717e+66,0.0007785099789656891,2.3285463318672434e-05
KASB9,0.022900763358778626,8.473452835331306e-30,0.0,0.00015131596564539547,2.6896942628632324e-05
ASPK,0.026717557251908396,8.473452835331306e-30,5.530870463438256e+33,0.0004598351372346968,1.8713971404365324e-05
G6PDH2r,0.2198473282442748,8.473452835331306e-30,2.105229645400483e+63,0.0031884345377646848,0.00018858613533761595
DAPB1,0.14198473282442747,8.473452835331306e-30,6.660485632186684e+93,0.0007452177832119834,5.530807932746597e-05
DHDPRy,0.10916030534351145,8.473452835331306e-30,5.21226344519835e+91,0.0007845637347229852,3.058460707750886e-05
TRPS1,0.216793893129771,8.473452835331306e-30,2.4099430332043443,0.0001944817072083361,0.0002197363032796463
OMPDC,0.00916030534351145,8.473452835331306e-30,0.0,0.00032982090126582676,9.09398783944594e-06
HYXNt,0.0022900763358778627,8.488658669573397e-30,0.0006508085538170854,0.00022618990755254723,0.0006508085538170854
TESA2,0.12595419847328243,8.473452835331306e-30,3.1329905535096535e+33,0.0004611390863590979,0.0012725661314537896
ACt2r,0.16030534351145037,8.473452835331306e-30,4.023439934431508e+81,0.0004960251316115172,0.002256906569238594
PMANM,0.0030534351145038168,8.473452835331306e-30,7.238765494327507e-61,0.0005858613368875621,1.0407998231504649e-05
MAS9,0.36259541984732824,8.473452835331306e-30,1.4611091875792136e+88,0.0008067129752715782,0.00023999124393617757
MAN1PT2,0.03969465648854962,8.473452835331306e-30,3.362028291675788e+75,0.0012484571672017415,0.009618219189896022
FADD323,0.13740458015267176,8.473452835331306e-30,3.978295158963256e+66,0.0007785099789656891,2.3285463318672434e-05
G3Pt,0.0053435114503816794,8.488658669573397e-30,1.1545703517541054e+82,0.00025532188987632565,0.0006508085538170854
AMPTASECG,0.0,0.0,0.0,0.00013375100571644895,0.0
HSAC,0.003816793893129771,8.706667133551395e-30,0.0,0.00015872648885086922,0.0
MAS1,0.3618320610687023,8.473452835331306e-30,1.461109205321641e+88,0.0008157814903799745,0.00023901050095676444
MAS2,0.36335877862595417,8.473452835331306e-30,5.8444368212865624e+88,0.0009529149611286841,0.0002170992018968928
MAS3,0.0633587786259542,8.473452835331306e-30,0.008612482502304286,0.0003061262485963382,4.946778599032323e-05
MAS4,0.36335877862595417,8.473452835331306e-30,4.383327615964922e+88,0.0010069316762072763,0.00021675106197887318
GPDDA2,0.0,0.0,0.0,0.00013375100571644895,0.0
HSAE,0.11221374045801527,8.787284421825007e-30,0.0006496422302439365,0.0006279615450914875,0.0006496422302439365
MAS7,0.36259541984732824,8.473452835331306e-30,2.9222183751584272e+88,0.000806713892187017,0.00023999124393617757
OXCOA,0.0,0.0,0.0,0.00013375100571644895,0.0
ACOTA,0.02748091603053435,8.473452835331306e-30,1.8839816206521296e+30,0.0004911402473196175,6.381639792082106e-05
SDPTA,0.02748091603053435,8.473452835331306e-30,5.994878429882614e+17,0.00047983304540306996,6.170880753528135e-05
TAG,0.0816793893129771,8.473452835331306e-30,4.2648623296281497e+21,0.0018613830424847458,0.002001877004199068
INHA21,0.14198473282442747,8.473452835331306e-30,4.383327562737623e+88,0.0007429065967428258,5.649332408935779e-05
INHA20,0.14274809160305343,8.473452835331306e-30,4.383327562737623e+88,0.0007429065967428258,8.897004020136024e-05
FABD13,0.11297709923664122,8.473452835331306e-30,1.659036758995877e+108,0.0013492740788842194,5.009430361952598e-05
FABD12,0.19770992366412213,8.473452835331306e-30,3.565664403714618e+94,0.0016891020954689828,7.512640773476115e-05
FABD11,0.19541984732824427,8.473452835331306e-30,7.131328807429237e+94,0.0017120523123270212,6.548269984010139e-05
FABD10,0.10610687022900764,8.473452835331306e-30,4.9119479120372397e+89,0.000955846124507454,3.151269665456019e-05
PC17M,0.003816793893129771,8.549790248262208e-30,0.0,0.00016015691363223026,0.0
PC20M,0.003816793893129771,8.549790248262208e-30,0.0,0.00022155312447096743,0.0
FADD3415,0.18702290076335878,8.473452835331306e-30,5.450510031591249e+80,0.0008533350141872416,5.806717595589309e-05
FABG17,0.10916030534351145,8.473452835331306e-30,5.21226357178405e+91,0.0007863420275842958,0.000739703888297513
MGTA,0.006870229007633588,8.473452835331306e-30,5.234120188269525e-10,0.00019338119623589498,0.00010549560666574213
HGNTOR,0.003816793893129771,8.473452835331306e-30,0.0006496422302439365,0.00017156445528868203,0.0006496422302439365
ACLS,0.020610687022900764,8.473452835331306e-30,2.2626398555728246e+60,0.0004397503274623026,5.515114241565441e-06
HLA,0.008396946564885497,8.473452835331306e-30,2.4749684601966496e-12,0.00018446179666737082,5.8102785576541095e-06
SADT,0.015267175572519083,8.473452835331306e-30,8.67882586101427,0.0004233271325208633,1.035884087761798e-05
PPSA1,0.18854961832061068,8.473452835331306e-30,8.23288110281915e+71,0.0011221093302336985,8.786710579914069e-05
FABG2,0.10916030534351145,8.473452835331306e-30,5.212263635077202e+91,0.0007905619202392803,0.0007395795437567192
GALT,0.004580152671755725,8.549790248262208e-30,0.0,0.00018887889499853914,0.0
FADD3410,0.10458015267175573,8.473452835331306e-30,3.989813275942626e+57,0.0011951542951211158,7.855198737845633e-06
BIRA,0.1251908396946565,8.473452835331306e-30,1.9700011543138178e+66,0.0006989441315670267,6.620535241282927e-06
FADD3411,0.18778625954198472,8.473452835331306e-30,5.450510031591249e+80,0.0009094157810192852,0.0012701465851778907
AKGt2r,0.1648854961832061,8.473452835331306e-30,7.644779127251592e+42,0.0005422786408228941,0.0008380739425029587
TALA,0.0183206106870229,8.473452835331306e-30,1.639335383871737e+53,0.0004507276064190571,8.367455320850919e-05
IMPD,0.3145038167938931,8.473452835331306e-30,8.295560460811494e+114,0.0011867942713932168,0.00018964085871491347
ARGSS,0.01984732824427481,8.473452835331306e-30,1.4907606703233444e+46,0.0005091762935344731,0.0006800469874469794
D_LACt2,0.15572519083969466,8.473452835331306e-30,32.61703399725662,0.0005685016151551913,0.0008380739425029587
FACOAL150,0.10916030534351145,8.473452835331306e-30,2.276316387856135e+86,0.0013009601403460014,1.7740894348069692e-05
FABD2,0.15648854961832062,8.473452835331306e-30,3.1022243997458086e+91,0.002097194653865641,0.0008141432798451471
ANTHt,0.0015267175572519084,8.488658669573397e-30,0.0006508085538170854,0.0001375228916420097,0.0006508085538170854
FABD1,0.11145038167938931,8.473452835331306e-30,2.6916966705838284e+32,0.0010803966576581414,0.0020411623865918826
TMPK,0.025954198473282442,8.473452835331306e-30,3842158293611065.0,0.000532305016203027,1.779487269738543e-05
PPTHIO4,0.008396946564885497,8.473452835331306e-30,1.589977146088314e-05,0.00015439175059950744,1.9472133635524768e-05
PPTHIO5,0.003816793893129771,8.473452835331306e-30,5.308234950376294e-06,0.000186252056494283,5.8561554435545025e-05
PPTHIO2,0.008396946564885497,8.473452835331306e-30,0.000604905839783744,0.00015436112727215077,0.0006084655380757188
AADSACYCL,0.2083969465648855,8.473452835331306e-30,0.0,0.00014948148500357135,0.00015474384592374616
PYDXNtr,0.0015267175572519084,8.488658669573397e-30,0.0006508085538170854,0.0001510796749735165,0.0006508085538170854
PPTHIO1,0.008396946564885497,8.473452835331306e-30,1.6495597130124834e-05,0.00015436112727215077,2.0055295422099212e-05
FAS14,0.14198473282442747,8.473452835331306e-30,4.38332815195519e+88,0.0007429073692349677,8.754116652287137e-05
FABD7,0.20076335877862594,8.473452835331306e-30,1.1142701261602985e+93,0.0019708726229549214,0.0007951754462735726
OCDCEAt,0.0015267175572519084,8.488658669573397e-30,0.0006508085538170854,0.00014415518241363447,0.0006508085538170854
ACGK,0.025190839694656488,8.473452835331306e-30,2.7345985835593314e+40,0.00048727500215343543,0.0007260270252126487
UPPDC1,0.00916030534351145,8.473452835331306e-30,7.366379233134694e-06,0.00013451238338988268,0.00010568284776944027
XANt,0.0,0.0,0.0,0.00013375100571644895,0.0
SUCCabc_rev,0.15190839694656488,8.473452835331306e-30,7.600556682829682e+66,0.0010553406605132648,4.599306866950269e-05
FADD3418,0.10458015267175573,8.473452835331306e-30,3.947563599275594e+57,0.0011951542951211158,8.281823381748277e-06
ACALD,0.18549618320610686,8.473452835331306e-30,1.064532727945226e+95,0.0011278944697706039,0.002099248798716109
GF6PTA,0.06183206106870229,8.473452835331306e-30,8.008614296616885e+55,0.0006859392520057689,0.009205186192478424
PPK,0.024427480916030534,8.473452835331306e-30,0.0033658089524882646,0.0004002606132044596,0.00027959500906827716
UAGDP,0.006870229007633588,8.473452835331306e-30,166362715083659.62,0.00017778857202014277,0.0030780519572502648
FOLR2,0.31068702290076333,8.473452835331306e-30,3.24999386957428e+91,0.0022966028584131067,0.0008635345206829835
FABG9,0.10916030534351145,8.473452835331306e-30,5.21226357178405e+91,0.0007863420275842958,0.000739703888297513
MI3PP,0.12366412213740458,8.473452835331306e-30,1.969985070260861e+66,0.0011060446017260982,4.700651017863596e-05
AFTA,0.003816793893129771,8.473452835331306e-30,1.5617701526071318e+38,0.0008957202373416204,5.060759726871167e-05
FADD30,0.18549618320610686,8.473452835331306e-30,5.450510031591205e+80,0.0008260598900178708,0.001252088371185251
FAS24,0.14198473282442747,8.473452835331306e-30,4.38332763205807e+88,0.000742907369221713,8.75411098386489e-05
FAS25,0.0633587786259542,8.473452835331306e-30,5.406931069860438e+21,0.0002365784744482539,0.0007018550501881232
FAS26,0.008396946564885497,8.473452835331306e-30,0.0,0.00013629598986913862,6.7177170159381776e-06
FAS27,0.10916030534351145,8.473452835331306e-30,5.21226344519835e+91,0.0007933358390882021,0.000757129499783358
FAS20,0.0633587786259542,8.473452835331306e-30,1.272420994254131e+21,0.0002364474798474805,0.0007018550501881232
FAS21,0.008396946564885497,8.473452835331306e-30,0.0,0.00013629458721130637,6.717717015938192e-06
FAS22,0.10916030534351145,8.473452835331306e-30,5.21226344519835e+91,0.0007933357190821889,0.0007571294997833596
FAS23,0.20916030534351146,8.473452835331306e-30,0.0,0.00016190444103150156,0.00015575810907715137
CYSabc,0.15190839694656488,8.473452835331306e-30,6.332685174271346e+82,0.0007003082869161801,0.001782370191629911
PTHIO3,0.008396946564885497,8.473452835331306e-30,1.5899771459596456e-05,0.00015439175059998305,1.9472133635524768e-05
PTHIO2,0.008396946564885497,8.473452835331306e-30,0.0006049058397842876,0.00015436112727262679,0.0006084655380757188
FAS28,0.20916030534351146,8.473452835331306e-30,0.0,0.00016190444520358202,0.00015575810907715018
GDH1,0.34045801526717556,8.473452835331306e-30,8.295560464833724e+114,0.001353699084532467,0.10708714567592485
CITRt,0.0022900763358778627,8.488658669573397e-30,0.0006508085538170854,0.0001830921620162251,0.0006508085538170854
MMSAD2,0.2916030534351145,8.549790248262208e-30,0.0,0.0015101734771202204,0.0
AKP1,0.1251908396946565,8.473452835331306e-30,2.612598532859486e+74,0.0006030667548242727,0.0020942714597125467
NAGINS,0.12366412213740458,8.473452835331306e-30,1.9699850737674365e+66,0.0006299476866985172,8.965620668510614e-06
ADSK,0.02748091603053435,8.473452835331306e-30,5.4532529598400804e+20,0.0005158471621296244,0.0006549170270789742
MBTK2,0.017557251908396947,8.473452835331306e-30,0.0,0.0002844140813349766,2.0811403128343635e-05
MBTK3,0.01603053435114504,8.473452835331306e-30,0.0,0.00014460164428231522,2.0811403128343635e-05
CITabc_rev,0.1450381679389313,8.473452835331306e-30,3.162305172297514e+82,0.0008021456633216005,2.94757728342018e-05
MBTK1,0.01603053435114504,8.473452835331306e-30,3.0686769130438786e-40,0.00023497854649168938,2.0811403128343635e-05
HMPK1,0.025954198473282442,8.473452835331306e-30,6.35014338217532e+49,0.00040646648135848066,2.1714585781756932e-05
PMPK,0.025190839694656488,8.473452835331306e-30,8.682094595963196,0.00042058674905455024,1.8325321201735255e-05
NDPK1,0.33893129770992364,8.473452835331306e-30,8.195852427190545e+111,0.005022650916540156,0.00056621925000832
NDPK8,0.3152671755725191,8.473452835331306e-30,1.2355275445167069e+97,0.0044237635039703896,0.0011421906717544157
NDPK2,0.03358778625954199,8.473452835331306e-30,1.1445979324276276e+50,0.0009511811964779815,0.012550909810018338
NDPK5,0.02748091603053435,8.473452835331306e-30,1.6468316492664557e+38,0.0004277699703564013,1.846740100147296e-05
NDPK4,0.02900763358778626,8.473452835331306e-30,1.0712915157827107e+78,0.0007414915608992322,6.085190799651904e-05
NDPK3,0.3152671755725191,8.473452835331306e-30,1.6299693562531773e+97,0.004312441263851732,0.0012900956183904651
NDPK7,0.028244274809160305,8.473452835331306e-30,1.1257236885796186e+38,0.0004259412080782263,1.8951198008764494e-05
BARB,0.0,0.0,0.0,0.00013375100571644895,0.0
GTPDPDP,0.12366412213740458,8.473452835331306e-30,2.5610408443663813e+66,0.0005478580347433015,9.136202536678406e-06
MPTAT,0.015267175572519083,8.549790248262208e-30,0.0,0.00046058241759773527,0.0
CELLBabc,0.14198473282442747,8.549790248262208e-30,0.0,0.0006801842104118708,0.0
ACCA3,0.12137404580152672,8.473452835331306e-30,4.3477548528151286e+81,0.0010832422979877641,4.0211083468608224e-05
MAS5,0.36259541984732824,8.473452835331306e-30,4.383327562737641e+88,0.0008070825858580872,0.0031820521732880817
HSTPT,0.02748091603053435,8.473452835331306e-30,1.6508647957907904e+49,0.000474015347245929,6.171285044388026e-05
SUCOAS,0.5,8.473452835331306e-30,4.042597615705765e+108,0.008251719935590866,0.0644270750200092
CPMPS,0.11526717557251909,8.473452835331306e-30,1.970000475061122e+66,0.0006753184059173818,3.4807281000848886e-05
PHETA1,0.02900763358778626,8.473452835331306e-30,1.1797615153791366e+35,0.00047412189017265524,7.787669195982189e-05
ASPTA_opposite,0.038931297709923665,8.473452835331306e-30,1.4907872317717722e+51,0.0006904742463349908,0.016376132720483442
OMCDC,0.00916030534351145,8.473452835331306e-30,8.536819506195388e-06,0.0001387742130728441,2.8291682973497897e-05
TYRTA,0.029770992366412213,8.473452835331306e-30,2.151079144229492e+50,0.0004769893549687786,7.670606848959756e-05
HIAA,0.12137404580152672,8.549790248262208e-30,0.0,0.00046707342289842557,0.0
CYSS,0.01450381679389313,8.473452835331306e-30,122955.26232651243,0.00016451785060506868,0.00015097699753631008
HADA1,0.20916030534351146,8.473452835331306e-30,0.0,0.00016159658366747892,0.00015573180104917726
HADA2,0.20916030534351146,8.473452835331306e-30,0.0,0.00016180655053577806,0.00015551583678040325
HADA3,0.20916030534351146,8.473452835331306e-30,0.0,0.00016186468488049559,0.00015551242490045657
HADA4,0.2099236641221374,8.473452835331306e-30,0.0,0.0001676252098040011,0.00015551242490045657
HADA5,0.2099236641221374,8.473452835331306e-30,0.0,0.00016764439930591702,0.0001555516835544515
HADA6,0.20916030534351146,8.473452835331306e-30,0.0,0.00016167404700214192,0.00015564018132119715
HADA7,0.20916030534351146,8.473452835331306e-30,0.0,0.00016165666035875548,0.00015564018132119715
NTPP3,0.11450381679389313,8.473452835331306e-30,1.9701333589831962e+66,0.000477709783554802,7.784640047122819e-06
GCCb,0.020610687022900764,8.473452835331306e-30,2842657246786515.0,0.0003940059102896518,3.158280890493231e-05
PGCM,0.0053435114503816794,8.473452835331306e-30,110404564.29967308,0.0015216085289689203,0.0005852666680524131
DHDPS,0.22290076335877862,8.473452835331306e-30,9.684512491980611e+59,0.00045688458889720337,0.00015616495753666674
DAPE,0.0030534351145038168,8.473452835331306e-30,0.0006496422302482597,0.00020634489249223215,0.0006822087449500902
SDPDS,0.11755725190839694,8.473452835331306e-30,5.046768545579864e+78,0.0004967110231943303,0.0012235982591080542
GLU_Dabc,0.1435114503816794,8.473452835331306e-30,1.5202995922128435e+67,0.000705718687140077,2.686861090775354e-05
DAG,0.1969465648854962,8.473452835331306e-30,2.533668064895667e+110,0.0011875331112929884,9.752510611521511e-05
CDAPPA160190,0.3267175572519084,8.473452835331306e-30,6.657902758271573e+83,0.0007473786945416572,0.004999774537071301
HMGL,0.012977099236641221,8.473452835331306e-30,0.0007126237031939771,0.0005499309536576477,0.0007518594327792329
FUMAC,0.1183206106870229,8.473452835331306e-30,7.601498056582161e+66,0.000697379675903223,0.0014504627830109376
DMATT,0.0053435114503816794,8.473452835331306e-30,4.1842813694624846e-05,0.00014034799060484813,2.3299649241296858e-05
MDH,0.35725190839694654,8.473452835331306e-30,6.969655953838981e+112,0.0015945236559417755,0.009109252075971016
ADCL,0.012213740458015267,8.473452835331306e-30,0.002477989333534401,0.00013915737554308605,0.002598929095054074
RIBabc,0.1450381679389313,8.473452835331306e-30,1.5201113363656384e+67,0.00070188742950257,2.774162943452806e-05
THMP,0.12366412213740458,8.473452835331306e-30,1.9690610332558593e+66,0.0005916512433659379,9.117296995966245e-06
ABTA,0.05877862595419847,8.473452835331306e-30,1.2424428604954702e+48,0.0008931474245927895,0.00012328024974092913
SHCHF,0.15267175572519084,8.473452835331306e-30,0.0,0.00017944809290418897,0.00018547137074536275
FRUpts,0.011450381679389313,8.549790248262208e-30,0.0006496422302439365,0.0005033327221853202,0.0006496422302439365
IPDAB,0.10381679389312977,8.549790248262208e-30,0.0,0.0012063949730004868,0.0
PGAMT,0.0022900763358778627,8.473452835331306e-30,6.023986687757718e-13,0.00015618769537670968,3.560831153794984e-06
MACACI,0.0015267175572519084,8.473452835331306e-30,0.0007126237031939771,0.000279613021575843,0.0007130494083682982
PPM1,0.007633587786259542,8.473452835331306e-30,0.0029586064864631596,0.0002547787566693525,5.008284966590203e-05
TESA7,0.12595419847328243,8.473452835331306e-30,3.0759011024741433e+33,0.00046182255905398374,0.0006841558888001703
TESA6,0.12595419847328243,8.473452835331306e-30,3.1329905535096535e+33,0.00046113908634760073,0.0012725661314537896
TESA5,0.12595419847328243,8.473452835331306e-30,3.1329905535096535e+33,0.00046113908634760057,0.0006841558888001703
BO12,0.383969465648855,8.473452835331306e-30,2.5210044346797984e+117,0.001869123099879699,0.00022628994430077867
TESA3,0.12595419847328243,8.473452835331306e-30,3.0759011024741433e+33,0.00046182255906547195,0.0006841558888001703
PYDXS,0.24580152671755726,8.473452835331306e-30,4.47996656751532e+48,0.0003760485279671976,0.00025100394868531246
TESA1,0.12595419847328243,8.473452835331306e-30,3.1329905535096535e+33,0.00046113908635908883,0.0006841558888001703
PMDPHT,0.12442748091603054,8.473452835331306e-30,1.969985066674336e+66,0.0004888329384425929,6.295818272515283e-05
GOFUCR,0.10916030534351145,8.473452835331306e-30,1.8503007117588383e+73,0.0008958928584678697,0.0007621690615933967
GDMANE,0.0015267175572519084,8.473452835331306e-30,0.0,0.00013427776911521686,6.955655612610075e-07
G16MTM2,0.00916030534351145,8.473452835331306e-30,7.149478989181673e-06,0.00017596230811960778,0.00011279856451812094
PFK,0.030534351145038167,8.473452835331306e-30,9.272147911177326e+41,0.0006809829239267914,1.8586523233119478e-05
RIBFLVt,0.0022900763358778627,8.488658669573397e-30,6.254934294086689e+64,0.00015687042050841371,0.0006508085538170854
HADA19,0.20916030534351146,8.473452835331306e-30,0.0,0.00016165666035800974,0.00015564018132119715
ICHORS,0.0022900763358778627,8.473452835331306e-30,0.0006496422302439365,0.00014062045211305779,0.0006620765111292002
PAPA2,0.0633587786259542,8.473452835331306e-30,1.0457193102317275e+28,0.0006751964018365618,0.00014776654650582033
FUM,0.3297709923664122,8.473452835331306e-30,1.55440477092178e+81,0.0007788976985519639,0.00017672103067528788
FADD263,0.04885496183206107,8.473452835331306e-30,1.0554189869008963e-06,0.0010089270100163623,3.177046108189587e-06
FPRA,0.2152671755725191,8.473452835331306e-30,1.3184075075827228e+91,0.002214459519386627,9.407419220063782e-05
