,degree_centrality,closeness_centrality,betweeness_centrality,pagerank_centrality,eigenvector_centrality,load_centrality
ADOCBIK,0.540016168148747,0.6579018891686014,0.00020288159750507677,0.0010877465744920567,0.03668017360331734,0.00020147548795005477
ADOCBLS,0.49555375909458366,0.6373317415135122,1.8311594166606918e-05,0.000991977548003945,0.03547347081918603,1.8195241610581664e-05
AHMMPS,0.5505254648342764,0.6621762923467407,0.00096866221568204,0.0011527196800229964,0.03742539359244574,0.0009591471558949977
AMAOTr,0.02910266774454325,0.4590989534401014,2.755461640545424e-07,0.00018499848451665192,0.0016846791313726041,2.755461640545425e-07
AMMQT8,0.5068714632174616,0.6423527373762763,0.0005614047199909268,0.0010603997182875335,0.035631582092574866,0.0005570877555603021
AOXSr,0.565076798706548,0.6712621360946378,0.0009897388148651098,0.0011850769547071028,0.03689900606007819,0.0009868092538227536
BACCL,0.5658852061438965,0.6712621360946378,0.0015781363428470853,0.0012118052489779219,0.037037017605236346,0.0015674604896575837
BTS2,0.502021018593371,0.6406703048530278,0.001234308950422104,0.0010927741799620929,0.035491996306961336,0.0012291967774720244
BTS3r,0.01131770412287793,0.4539864929340869,2.108303627053353e-05,0.0002105742046568833,0.0005353326282812948,4.497824106096736e-05
CBIAT,0.5408245755860953,0.658255980605183,0.00020657234279323396,0.0010892684535705073,0.03670755444128264,0.00020515549357406153
CBLAT,0.540016168148747,0.6579018891686014,0.0002038511614702213,0.0010877756504913461,0.03667527806629945,0.00020244138833165373
COCHL,0.6766370250606305,0.7314830215098266,0.004004122807949012,0.0015141176175681767,0.04190540902793295,0.003999103849691316
CPC6R,0.49878738884397733,0.6389966624683543,4.171018499925827e-05,0.001001130193097466,0.035537477118980934,4.1484093918026376e-05
CPPPGO,0.6337914308811641,0.7094197285176509,0.0010142379203323692,0.0012941175337722486,0.04083031830158511,0.0010015419634768275
CYRDAAT,0.540016168148747,0.6579018891686014,0.0002038511614702213,0.0010877756504913461,0.03667527806629945,0.00020244138833165373
CYRDAR2,0.49636216653193205,0.6379966676914085,5.8331782093306974e-05,0.0010000753466982142,0.03550810338668668,5.799286201631977e-05
DB4PS,0.49878738884397733,0.6389966624683543,0.0006792130423003384,0.0010413050109695566,0.03548437355726766,0.0006729623335595726
DBTS,0.6054971705739692,0.6894248094500732,0.0009277252814320099,0.0012428972705487583,0.03873083286030136,0.0009264848305421132
DHNAOT,0.5537590945836701,0.6654187225051306,0.0008937333489500445,0.0011491680133778725,0.03673568080889244,0.000924983115941151
DMATT,0.09377526273241714,0.4738626935158582,1.7761311638539205e-05,0.0003244230395127509,0.004589912794765834,1.968942461275372e-05
DMPPS,0.6434923201293452,0.7143922967081952,0.0009982608934189566,0.0012904985957639039,0.04116966962216402,0.000988037069446004
FCLT,0.49797898140662894,0.6389966624683543,0.00106852037955544,0.00105283488020591,0.03553640552528557,0.0010545066737127282
FCLT2,0.4971705739692805,0.6386629827490496,0.0010249526046260146,0.0010470669429891626,0.03551961859971354,0.0010133997080182685
FOMETRi,0.6168148746968471,0.6992793664748028,0.000317612286502757,0.0012233411506566822,0.040614164388120697,0.0003160819882875514
FTHFCL,0.23443815683104283,0.5308331649151171,9.041144207619798e-05,0.0005690232553087768,0.013148267604372404,9.17087714325718e-05
G1SAT,0.0016168148746968471,0.4145896989709932,0.0,0.00012429454153100095,0.00012306902748602846,0.0
GTPCII2,0.6588520614389652,0.721983242009699,0.0012339289363736028,0.0013447822064526762,0.04138767337704635,0.0012225294810961778
HMBS,0.33710590137429264,0.5715138373665561,0.00013154005490877428,0.0007463365401955065,0.021421920070596245,0.00013332805423756512
HMPK1,0.5392077607113985,0.6575481784755,0.00020016041618206408,0.0010862537709523845,0.036647897228334156,0.00019876138270764684
HMPK2,0.49636216653193205,0.6379966676914085,1.596272411295153e-05,0.000993839302551804,0.0355106824570589,1.5891078361520917e-05
