,degree_centrality,closeness_centrality,betweeness_centrality,pagerank_centrality,eigenvector_centrality,load_centrality
TATS,0.4554455445544554,3.5249105398344624e-30,4.663284539964934e+69,0.0012588238404189368,0.05463515179359665,0.0003410513011005804
TATSO,0.4536453645364536,3.5249105398344624e-30,4.663284539964934e+69,0.001193586968496322,0.053168174970631005,0.0003410513011005804
TDMS1,0.4554455445544554,3.5249105398344624e-30,4.663284539964934e+69,0.0012449166369656874,0.05463515179359665,0.0005066979117871733
TDMS2,0.4554455445544554,3.5249105398344624e-30,4.663284539964934e+69,0.0012449166369656874,0.05463515179359665,0.0005033118821666944
TDMS3,0.4554455445544554,3.5249105398344624e-30,4.663284539964934e+69,0.0012449166369656874,0.05463515179359665,0.0005033118821666944
TDMS4,0.4554455445544554,3.5249105398344624e-30,4.663284539964934e+69,0.0012449166369656874,0.05463515179359665,0.0004999258525462149
TDPDRE,0.0018001800180018,3.5249105398344624e-30,0.0,0.00017204498228520564,4.0606902309388343e-57,3.763832918216039e-07
TDPDRR,0.29612961296129614,3.5249105398344624e-30,9.500994144022312e+69,0.0014154978159948669,0.053168174970631005,0.0022534592574562657
TDPGDH,0.1764176417641764,3.5249105398344624e-30,0.0007257482505007258,0.0003771982000969673,1.4694554158920366e-29,0.001067175934893129
THD1,0.2547254725472547,3.5249105398344624e-30,3.380547650164669e+60,0.00250214358018596,0.03767122265722382,0.006112480068258505
THDPS,0.15031503150315031,3.5249105398344624e-30,1.9798439292168426e+78,0.0012516130777622575,0.03296406832693384,8.562714216519297e-05
THFGLUS,0.0,0.0,0.0,0.00017040008742815003,0.0,0.0
THMDP,0.3276327632763276,3.542189513068945e-30,0.0,0.0007316263428788613,0.03285733135626519,0.0
THRD_Lr,0.0405040504050405,3.5249105398344624e-30,1.2690965445137526e+43,0.002224871136695412,0.020070685803519412,3.3977331626486434e-05
THRS,0.1341134113411341,3.5249105398344624e-30,1.488961719915777e+47,0.000713457929724948,0.03275085724449711,4.00012393184848e-05
THRt2r,0.28982898289828984,3.5249105398344624e-30,9.870451337707545e+45,0.0013867200028162476,0.053168174970631005,0.0013360840669679006
THSFST,0.2772277227722772,3.5249105398344624e-30,0.9552517905502861,0.0011796797650430728,0.053168174970631005,0.0008970117243206825
THZPSN,0.40684068406840684,3.542189513068945e-30,0.0,0.0007426968489812588,7.129703232780841e-14,0.0
THZSN,0.37803780378037805,3.542189513068945e-30,0.0,0.00028837665811576633,2.3171822657383747e-32,0.0
TKT1,0.0153015301530153,3.5249105398344624e-30,4.650461564292116e+34,0.0005444309577656461,3.1871858603971654e-15,0.0009285791929453875
TKT2,0.018001800180018002,3.5249105398344624e-30,3.829100171345008e+42,0.00043206908883475237,3.1871858603971654e-15,0.00029893386776835596
TMDK1,0.243024302430243,3.5249105398344624e-30,3.57205197284887e+40,0.000524431191972025,7.129703232780841e-14,0.0002213890855725272
TMDPP,0.0,0.0,0.0,0.00017040008742815003,0.0,0.0
TMDS,0.011701170117011701,3.5249105398344624e-30,278797098369516.66,0.00027964024014407856,8.212367078612747e-30,4.171959173145683e-06
TMHAS1,0.1791179117911791,3.5249105398344624e-30,2.6535056173457834e-10,0.00026011562666647566,0.002931027613834228,0.0003410513011005804
TMHAS2,0.1791179117911791,3.5249105398344624e-30,2.6535056173457834e-10,0.00026011562666647566,0.002931027613834228,0.0003410513011005804
TMHAS3,0.1791179117911791,3.5249105398344624e-30,2.6535056173457834e-10,0.00026011562666647566,0.002931027613834228,0.0003410513011005804
TMHAS4,0.1791179117911791,3.5249105398344624e-30,2.6535056173457834e-10,0.00026011562666647566,0.002931027613834228,0.0003410513011005804
TMHAS5,0.1791179117911791,3.542189513068945e-30,0.0,0.00026011562666647566,0.002931027613834228,0.0
TMHAS6,0.1791179117911791,3.542189513068945e-30,0.0,0.00026011562666647566,0.002931027613834228,0.0
TMN,0.31683168316831684,3.542189513068945e-30,0.0,0.0007143574705094614,0.034219668433727056,0.0
TMPKr,0.0,0.0,0.0,0.00017040008742815003,0.0,0.0
TMPPP,0.2844284428442844,3.542189513068945e-30,0.0,0.0011956559294516668,0.053199407628143694,0.0
TPI,0.0063006300630063005,3.5249105398344624e-30,0.0017347879545515405,0.00019313692820442776,4.2708808442264675e-34,0.0017365227875321258
TRDR,0.306030603060306,3.5249105398344624e-30,4.423692561935177e+65,0.0012847053215501785,0.053168174970631005,0.0027912111842251217
TRE6PP,0.14491449144914492,3.5249105398344624e-30,1.4889621099924362e+47,0.0007130955911327319,0.03275085724449711,0.005139123659797037
TRE6PS,0.20342034203420342,3.5249105398344624e-30,8.402542868411375e-15,0.00036633517606513157,1.2206327025792517e-32,0.0001665324474352706
TRESULT,0.20162016201620162,3.5249105398344624e-30,2.454144502749636e+19,0.00024124775533714742,0.002931027613834228,0.00013768087213989044
TREabc,0.3735373537353735,3.542189513068945e-30,0.0,0.0010097460956354919,0.03275085724456841,0.0
TRIATS,0.45454545454545453,3.542189513068945e-30,0.0,0.0012541507571234,0.05463515179359665,0.0
TRPS1,0.1827182718271827,3.5249105398344624e-30,1.2678453362512165e-06,0.00019977185807872465,1.1330033541491725e-31,0.00041661929612362894
TRPS2,0.1782178217821782,3.5249105398344624e-30,0.0022479420269442317,0.00021907703136552528,1.7846608356605625e-33,0.00035377739019317627
TRPS3,0.0063006300630063005,3.5249105398344624e-30,2.5349769601716896e-05,0.00017603523790484275,1.115156745792567e-31,0.00015082255597307265
TRPTA,0.032403240324032405,3.5249105398344624e-30,7.15258967839955e+51,0.0005850652436059649,1.7576687341754767e-32,0.00014479891351054772
TRPt2r,0.28982898289828984,3.5249105398344624e-30,9.975172098416881e+45,0.001181474923119356,0.053168174970631005,0.0013360840669679006
TSULabc,0.36633663366336633,3.542189513068945e-30,0.0,0.0010097460956354919,0.03275085724456841,0.0
TTDCAt2,0.23132313231323132,3.542189513068945e-30,0.0,0.00227860092629992,0.004895629965946445,0.0
TYRTA,0.0351035103510351,3.5249105398344624e-30,7.912855263338285e+48,0.0005056806592595452,0.0031406242101293764,0.00013300621664767326
TYRt2r,0.2889288928892889,3.5249105398344624e-30,9.870451337707677e+45,0.0012127602799152095,0.053168174970631005,0.0013360840669679006
UAAGDS,0.2529252925292529,3.5249105398344624e-30,4.314503306521693e+54,0.0005561662616654571,7.129703232780841e-14,0.00024182536538433895
UAAGLS1,0.2529252925292529,3.5249105398344624e-30,1.3137629651107572e+24,0.0005560057999768192,7.129703232780841e-14,0.0002417775099597471
UAAGLS2,0.2529252925292529,3.5249105398344624e-30,1.3137629651107572e+24,0.0005560057999768192,7.129703232780841e-14,0.0002417775099597471
UAGCVT,0.018901890189018902,3.5249105398344624e-30,29752665815782.28,0.00039690443722336657,5.337038142446314e-31,3.166989464826302e-05
UAGDP,0.2907290729072907,3.5249105398344624e-30,4.1284475951375926e+66,0.0012891145812595787,0.053168174970631005,0.005050533320968074
UAGPT1,0.20342034203420342,3.5249105398344624e-30,0.0007257482505007258,0.0002801057315736171,5.241410606849694e-31,0.000913549532775311
UAGPT2,0.20342034203420342,3.5249105398344624e-30,0.0007257482505007258,0.0002801057315736171,5.241410606849694e-31,0.000913549532775311
UAGPT3,0.20342034203420342,3.5249105398344624e-30,0.0007257482505007258,0.00027848129653593894,5.241410606849694e-31,0.000893394107758366
UAMAGS,0.2547254725472547,3.5249105398344624e-30,2.667583627441735e+36,0.000693824124936493,7.129703232780841e-14,0.0010391683988352643
UAMAS,0.2565256525652565,3.5249105398344624e-30,8.0103080722351e+45,0.0006231391576091569,7.448421818820558e-14,0.00024185274617348915
UAMRH,0.47074707470747074,3.5249105398344624e-30,4.663765129240983e+69,0.0013942630390964598,0.053168174970631005,0.00037183144744453817
UAPGR,0.29612961296129614,3.5249105398344624e-30,4.393240622289937e+65,0.0012903445713259647,0.053168174970631005,3.276419057104632e-05
UDCPDP,0.3357335733573357,3.5249105398344624e-30,3.4947035160092087e+47,0.0008528259732484658,0.03275085724449711,0.0030550044109732047
UDCPDPS,0.010801080108010801,3.5249105398344624e-30,0.0007784562240007785,0.00020975198247969053,8.884113705137873e-31,0.0008119838666921298
UDPDPS,0.010801080108010801,3.5249105398344624e-30,1.1447804147114025e-20,0.00027783650560639925,8.884113705137873e-31,3.3527642691351275e-05
UDPDPS2,0.010801080108010801,3.5249105398344624e-30,1.1447804147114025e-20,0.0002513609539706664,8.884113705137873e-31,3.3527642691351275e-05
UDPG4E,0.0027002700270027003,3.5249105398344624e-30,0.0007257482505007258,0.00034689735838370784,1.0370806203438394e-32,0.0007298693598176949
UDPGALM,0.0018001800180018,3.5249105398344624e-30,0.0,0.00031789082063214165,1.1473981266276433e-61,2.0183865206921104e-06
UDPGD,0.33303330333033304,3.542189513068945e-30,0.0,0.0011397017797330296,0.03313730855334117,0.0
UGAGDS,0.2529252925292529,3.5249105398344624e-30,4.312826204271322e+54,0.0005561839816623979,7.129703232780841e-14,0.00024182536538433895
UGGPT3,0.20162016201620162,3.5249105398344624e-30,0.0,0.00027848129657029764,5.241410606849694e-31,0.000164554676655851
UGLDDS1,0.0594059405940594,3.5249105398344624e-30,5.838946511604033e+23,0.00048714711914841894,7.129703232780841e-14,0.00022558692646483484
UGLDDS2,0.0594059405940594,3.5249105398344624e-30,5.838946511604033e+23,0.00048714711914841894,7.129703232780841e-14,0.00022558692646483484
UGMAGS,0.2529252925292529,3.5249105398344624e-30,2.667583627441735e+36,0.0006936119783928994,7.129703232780841e-14,0.0002420320728012728
UGMAS,0.2565256525652565,3.5249105398344624e-30,8.01030807223511e+45,0.0005602766924935774,7.448421818820563e-14,0.00024182536538433895
UGMDDS,0.2529252925292529,3.5249105398344624e-30,7.298683139503546e+23,0.00048714759404380455,7.129703232780841e-14,0.0003587302650497536
