,degree_centrality,closeness_centrality,betweeness_centrality,pagerank_centrality,eigenvector_centrality,load_centrality
acorn_c,0.012074643249176729,0.28192236632290296,2.111863885937232e-05,0.00098609805711052,0.009991111623135604,2.6503654807294087e-05
acser_c,0.009879253567508232,0.2922659343705863,5.966650208492456e-06,0.000612310412733519,0.010592605635965788,8.368581033566978e-06
actp_c,0.013172338090010977,0.3371414124826054,1.677418719829966e-05,0.001709299404198108,0.03842454375206439,1.745842797863537e-05
acysbmn_c,0.0043907793633369925,0.3026569040180456,0.0019083002617580006,0.0009574672229486099,0.00805342144830627,0.0019083002617580006
acysbmn_e,0.003293084522502744,0.22457418677138088,0.0009553563889458511,0.001019697237058967,0.00029106858629236656,0.0009553563889458511
ad_c,0.0021953896816684962,0.0,0.0,0.00020349454237595602,2.868289385833633e-28,0.0
adcobdam_c,0.008781558726673985,0.3586760995626462,0.0005000021417402233,0.0006685058590126223,0.0225223824481887,0.0005547018886363351
adcobhex_c,0.009879253567508232,0.31613814036209237,8.360574649317349e-05,0.0005341836037867354,0.017157594276962004,0.00013087900025331403
ade_c,0.01646542261251372,0.34168147140381755,0.00109616467224795,0.002378564019464327,0.022195293646252955,0.0010949401481279398
adfdOX_c,0.013172338090010977,0.2947811317403848,5.968728091951927e-05,0.000999154310196865,0.01778713600669819,5.027868390734942e-05
adfdRD_c,0.013172338090010977,0.31367735813399916,3.3196338766469594e-05,0.0012079813947492698,0.026599217115677906,4.5913756122318185e-05
adhlam_c,0.009879253567508232,0.36401240710130406,8.172909523102156e-06,0.0011686779671779553,0.028625373501023618,7.340334402131003e-06
adn_c,0.021953896816684963,0.3495261990635991,0.000972705566607653,0.002169252102910229,0.02604369024924069,0.0009907121419226864
adocbi_c,0.013172338090010977,0.35924035142352084,0.00018828224360301405,0.0010068255926336265,0.02590523029538954,0.0002860339441020016
adocbip_c,0.006586169045005488,0.2893037796303438,1.0176569301299112e-05,0.0005618378017500927,0.009329538585452268,1.540793637390784e-05
adocbl_c,0.010976948408342482,0.3596175066481125,7.169731699592619e-05,0.0012245483463187914,0.02616061275364116,4.8201497942755606e-05
adp_c,0.3446761800219539,0.4907387895162279,0.040145935274752416,0.032041043355155154,0.27214873999605455,0.03733188039709941
adpglc_c,0.006586169045005488,0.3590520703169047,0.001194882775102464,0.0006194937061857109,0.022727357366065064,0.0011429904024995252
agalfragund_c,0.0043907793633369925,0.2249823810064546,0.0014927606170841094,0.0006119425817795899,0.0005911734056621523,0.0014904396207068757
agdpcbi_c,0.006586169045005488,0.35404204142876183,0.00027859865887835993,0.0006660892044839811,0.016193129592567142,0.0002789716557692443
agm_c,0.0043907793633369925,0.3538591684734784,0.00027382311039592506,0.0004433969482274354,0.01507450259116172,0.0005259285171469584
ahcys_c,0.03732162458836444,0.38038387016360586,0.002497969777820559,0.0034591313166277764,0.0352817029856564,0.002550701221571339
ahdt_c,0.005488474204171241,0.3020596782031103,1.957405954855559e-06,0.00036968397284968464,0.009291179158133708,7.2375484011049324e-06
aicar_c,0.021953896816684963,0.33127241303900107,0.00019237459638258553,0.002293488247611936,0.040906674253007064,0.00016591243913879468
air_c,0.014270032930845226,0.36831793019605064,0.0001320673865374999,0.00130552849925412,0.03150087687034664,0.00021553821224512787
akg_c,0.07244785949506037,0.3912457739375524,0.00757357548748203,0.005232692128051793,0.06728137741469095,0.007742359666074983
ala_DASH_B_c,0.01756311745334797,0.35718005743725456,0.000389658795312967,0.001005737060275214,0.027335266632559276,0.0005133142628739798
ala_DASH_B_e,0.007683863885839737,0.35514326084222614,0.0009529438728121494,0.0005828976912225618,0.01997327429497353,0.0009529438728121494
ala_DASH_D_c,0.021953896816684963,0.38660911408840526,0.0002724277112414217,0.001785639074863113,0.05910187294959205,0.00032118426376635193
ala_DASH_D_e,0.007683863885839737,0.35495924878997626,0.0009529438728121494,0.000625905622251826,0.021121379009120415,0.0009529438728121494
ala_DASH_L_c,0.05378704720087816,0.3797513027520256,0.0033592201714418997,0.003288462388791191,0.06095829892821192,0.0034375808836187485
ala_DASH_L_e,0.007683863885839737,0.3553274637783476,0.0009529438728121494,0.000591417556885261,0.02118853447423133,0.0009529438728121494
alaala_c,0.015367727771679473,0.36772482563856906,0.0013692644133653934,0.0013342778536434609,0.044251461839403206,0.001694792583925405
alac_DASH_S_c,0.0043907793633369925,0.35495924878997626,3.5471823357373588e-06,0.00048310220256604435,0.01716874084065791,5.1161529913294065e-06
alatrna_c,0.003293084522502744,0.29151392432428397,0.0,0.0004463279112567903,0.009976373664665068,0.0
alpam_c,0.003293084522502744,0.0,0.0,0.00020349454237595602,2.868289385833633e-28,0.0
alpro_c,0.006586169045005488,0.35404204142876183,0.0002837535568654736,0.0007003283003168004,0.016994840592648844,0.0004402746209238256
amet_c,0.04939626783754116,0.3808067538436099,0.017591098216325013,0.0019160630068300127,0.041755658502285464,0.01732694824166587
ametam_c,0.008781558726673985,0.36401240710130406,0.0014951750135677227,0.0008941473667483802,0.02264082357632619,0.0014227813898505446
amob_c,0.006586169045005488,0.270993413830955,0.0,0.000662051324945662,0.004680357650639802,0.0
amp_c,0.13391877058177826,0.41926031221827065,0.010832048282153338,0.011641939054121052,0.13872805615168676,0.010649558211498026
anth_c,0.0043907793633369925,0.22572367385985312,3.496333115396817e-05,0.00028035955803052656,0.000594380874954153,5.564870548405126e-05
apoACP_c,0.003293084522502744,0.0,0.0,0.00020349454237595602,2.868289385833633e-28,0.0
appl_c,0.0043907793633369925,0.0,0.0,0.00020349454237595602,2.868289385833633e-28,0.0
applp_c,0.0043907793633369925,0.0,0.0,0.00020349454237595602,2.868289385833633e-28,0.0
aps_c,0.008781558726673985,0.3762061230997552,0.00011966717132017513,0.000707688629274419,0.032191433566090735,0.0001032669127645867
arab_DASH_D_c,0.010976948408342482,0.31541038221208756,0.002798271762169037,0.0005999408887364661,0.017003612557991668,0.0024258779548296575
arab_DASH_D_e,0.005488474204171241,0.0,0.0,0.00020349454237595602,2.868289385833633e-28,0.0
arab_DASH_L_c,0.010976948408342482,0.37661976369689626,7.103745585843649e-05,0.0009739041277869872,0.03673938690649693,0.00011811276904580979
arab_DASH_L_e,0.009879253567508232,0.35495924878997626,0.000965627310075626,0.0006949120029111715,0.0203131473285123,0.0009632046054932992
arabinan_c,0.005488474204171241,0.23246398037484023,0.0005290066777934736,0.0006551959527027172,0.0006720854262050056,0.0005331660655480634
arabinanagalfragund_c,0.005488474204171241,0.18445647554244862,0.00032094909588977703,0.000742500310305946,4.566107717660326e-05,0.00023352859510423525
arachACP_c,0.010976948408342482,0.2915197234743209,0.00020468097017854934,0.0008449412251451899,0.008849028917149854,0.0001828965433517821
arach_c,0.02305159165751921,0.3737432352234884,0.0003125014126704814,0.0016397556730762149,0.04746273853724759,0.0003028556432736266
arachcoa_c,0.015367727771679473,0.31512021626709025,0.0001605656535225905,0.0015429863096131076,0.028059651822863012,0.00017194097764576
arg_DASH_L_c,0.020856201975850714,0.307344706220123,0.0037853287962773792,0.0012463712160251672,0.014309930222137938,0.0038992566923275905
arg_DASH_L_e,0.003293084522502744,0.22699514584647257,0.0009529438728121494,0.00028499207380645343,0.000517206067134151,0.0009529438728121494
argsuc_c,0.007683863885839737,0.29276553425839924,4.570791253011563e-05,0.0007391676776379716,0.013882420355732398,8.404338214593822e-05
arpp_c,0.0043907793633369925,0.25881048362850556,0.00019203272781577322,0.00029173945735688745,0.001330861342213938,0.0002937238392781752
asn_DASH_L_c,0.015367727771679473,0.3770343148952417,8.022263789838943e-05,0.0009276798525551392,0.0386692731690367,0.00011541606736776506
asn_DASH_L_e,0.007683863885839737,0.35495924878997626,0.0009529438728121494,0.0006005744607547024,0.02038290205527579,0.0009529438728121494
asp_DASH_L_c,0.042810098792535674,0.39079940112073824,0.0016302296863923609,0.0027971215358736485,0.07203919143988076,0.0016063575438590037
asp_DASH_L_e,0.007683863885839737,0.35495924878997626,0.0009529438728121494,0.0005829977765227274,0.021588998313062165,0.0009529438728121494
aspsa_c,0.019758507135016465,0.37497063501075767,0.00044061522037118847,0.0016635648662551034,0.04484891186207969,0.0004712133213779756
atp_c,0.3446761800219539,0.4314051323455001,0.08268512974240237,0.02017863153601266,0.21505787725349643,0.08040446093351909
atp_e,0.0010976948408342481,0.0,0.0,0.00020349454237595602,2.868289385833633e-28,0.0
betald_c,0.005488474204171241,0.2788243183413326,1.3402867409453579e-06,0.0004172632522437641,0.004320549774732814,1.5078225835635277e-06
bhb_c,0.01866081229418222,0.35588122086475543,0.00017017695571605948,0.0007544506914302074,0.02407896071070644,0.00020350641705480687
