,degree_centrality,closeness_centrality,betweeness_centrality,pagerank_centrality,eigenvector_centrality,load_centrality
CLPNS160190,0.0032626427406199023,3.6965881087084624e-30,0.0,0.00018736374908700617,1.0560122362314069e-30,2.2458528666361465e-05
CMCBTFL,0.0032626427406199023,6.872612385652782e-31,0.001372307487432167,0.00035420473207261715,0.0005301410012479654,0.0006865576954707223
CMCBTFU,0.0032626427406199023,6.872612385652782e-31,0.0007297666211672271,0.0004563073751872055,5.380821812046695e-32,0.001414992625723411
CMLDC,0.20146818923327897,0.0,0.0,0.00015462527305683135,0.0,0.0
CO2t,0.08727569331158239,3.703755510048228e-30,3.092365103991131e+32,0.004727745564976023,0.015342907539353093,0.000687818357359257
COAt,0.06851549755301795,3.703755510048228e-30,21559280636.20104,0.0006764858020318199,0.0067636821082894495,0.000687818357359257
COBALTt5,0.0,0.0,0.0,0.00015462527305683135,0.0,0.0
ALDD1,0.33197389885807504,3.712385493788412e-30,0.0,0.0007977733462829346,0.03946028664299274,0.0
ACKr,0.03507340946166395,3.6965881087084624e-30,3.3460314353752747e+83,0.000829592676607815,0.004101379178635314,0.0022288931026563557
ACLS,0.30342577487765093,3.6965881087084624e-30,3.556109538583307e+91,0.001310579688003037,0.04565726042661068,1.2740200991000983e-05
ALDD19xr,0.33034257748776513,3.6965881087084624e-30,1.4533746080330428e+82,0.0008441389092178455,0.03946028664299274,0.0001366331364136204
ACODA,0.12561174551386622,3.712385493788412e-30,0.0,0.0006362488858484979,0.03316408715943534,0.0
ALDD2x,0.3360522022838499,3.6965881087084624e-30,7.662951378085921e+88,0.0009749418202955759,0.03954637041167337,0.0001572911361497911
COCHL,0.35154975530179444,3.712385493788412e-30,0.0006864866664447181,0.000833134509461215,0.035186338696165324,0.0006864866664447181
COt,0.0016313213703099511,3.703755510048228e-30,0.000687818357359257,0.00017417940655231457,7.748722983867623e-33,0.000687818357359257
AMAOTr,0.0,0.0,0.0,0.00015462527305683135,0.0,0.0
CPC6R,0.299347471451876,3.712385493788412e-30,0.0,0.001159158015067012,0.0455835520889039,0.0
ACONT,0.0032626427406199023,3.6965881087084624e-30,0.0006866875275629562,0.00016217883726192067,2.2854397232981487e-33,0.0007095598214466322
CPPPGO,0.4902120717781403,3.6965881087084624e-30,3.0423549177031456e+91,0.0013496722087997985,0.047090768565561304,0.000479539820044623
ACOTA,0.0367047308319739,3.6965881087084624e-30,2.8883158974565543e+68,0.0004032175658298544,0.002569975728868515,0.00012081842812392656
CRNabc,0.34991843393148453,3.712385493788412e-30,0.0,0.0008278575873985197,0.03397607783194435,0.0
ACP1_FMN,0.13376835236541598,3.6965881087084624e-30,2.706041422810439e+63,0.0006331445469872059,0.03325238157205419,3.197701686577219e-05
CS,0.40456769983686786,3.6965881087084624e-30,6.634443664170872e+88,0.0016245740077914966,0.048707811443504515,0.008725192437831878
CTPS1,0.2601957585644372,3.6965881087084624e-30,3.9491797685253174e+96,0.002347786523518396,0.012844099607576856,0.000788956928035964
CTPS2,0.3703099510603589,3.6965881087084624e-30,5.336771320319016e+72,0.0009541653869614271,0.035099367284586534,0.00038458825518142997
CYANST,0.19820554649265906,6.867179490486257e-31,0.0,0.0001572622061570055,0.0011232894526421856,0.0
CYO1a,0.2969004893964111,3.6965881087084624e-30,3.4487010024050325e+89,0.0010655026925441254,0.0455835520889039,0.0035314481994013773
CYO1b,0.2030995106035889,3.6965881087084624e-30,1.1567630290262053e+24,0.0002509724722206178,0.0015072164766574128,0.0015444801826456362
CYRDAAT,0.300163132137031,3.712385493788412e-30,0.0,0.001285275489400753,0.0463955427614129,0.0
AMID4,0.12805872756933118,3.712385493788412e-30,0.0,0.0006148219842701003,0.03316408715943534,0.0
AMMQT8,0.2911908646003263,3.6965881087084624e-30,9.613239109989269e+94,0.0011196092517778366,0.0455835520889039,3.089712424662849e-05
ACPS1,0.2716150081566069,3.712385493788412e-30,0.0,0.0006764858020318199,0.0067636821082894495,0.0
CYRDAR2,0.199836867862969,6.867179490486257e-31,0.0,0.00015727895829120527,0.0011633066137208515,0.0
CYSS,0.20636215334420882,3.6965881087084624e-30,2.2066055557503751e-16,0.00017815938158582587,5.500514397351828e-32,0.00021828110787060507
CYSTL,0.1402936378466558,3.6965881087084624e-30,4.310694620875281e+51,0.0006202769959479513,0.03316408715943534,0.0019145166794754163
ACS,0.10929853181076672,3.6965881087084624e-30,9.539991103530602e+89,0.0012170657466936935,0.010865061286924766,0.00011269243378016904
CYSTS,0.20228384991843393,3.6965881087084624e-30,4.0290208731761696e+52,0.0002915400375261767,1.2187889044730989e-32,0.0003802298571165271
CYTBD,0.50163132137031,3.6965881087084624e-30,3.0754437971445472e+91,0.0012305868967288861,0.047090768565561304,0.05861794445899786
AMMQT8_2,0.2030995106035889,3.6965881087084624e-30,2.298685818350827e+37,0.00020257406330937783,8.759393772357621e-33,0.00020063503931370437
CYTBD2,0.49918433931484507,3.6965881087084624e-30,3.0761973037343e+91,0.0013236897748083937,0.047090768565561304,0.0032949341135319133
ACS2,0.09135399673735727,3.712385493788412e-30,0.0,0.0007679906574596699,0.007575672780798456,0.0
CYTD,0.401305057096248,3.6965881087084624e-30,5.801803963170389e+84,0.0015118779642069168,0.0780689318895628,7.26858815924001e-05
AMPTASECG,0.13132137030995106,3.6965881087084624e-30,2.178497126575703e+62,0.0007408165583897373,0.03316408715943534,0.0006466372593401402
ANPRT,0.008972267536704732,3.6965881087084624e-30,0.0006864866664447181,0.00015680551350842124,1.8582337272614745e-33,0.0007176039699274089
ANS,0.22104404567699837,3.6965881087084624e-30,2.362078890610994e+65,0.00017233495342550332,0.0011232894526421856,0.00047707177552929587
CYTDK2,0.20473083197389888,3.6965881087084624e-30,3.4486814245811372e+16,0.0002907944839953358,4.720362012739787e-33,0.0001598339717437982
ACYSBMNt,0.0,0.0,0.0,0.00015462527305683135,0.0,0.0
CYTDt2,0.29526916802610115,3.6965881087084624e-30,3.367519523749034e+89,0.0011058929217930649,0.0455835520889039,0.000746179294379783
CYTK1,0.2699836867862969,3.6965881087084624e-30,2.6705648295704706e+86,0.001682087546177424,0.02536969569789024,0.0011137956785094705
AOXSr,0.0,0.0,0.0,0.00015462527305683135,0.0,0.0
APRAUR,0.30179445350734097,3.6965881087084624e-30,1.1530186910865492e+95,0.0014382979417898144,0.0455835520889039,3.754430210022952e-05
CYTK2,0.026916802610114195,3.6965881087084624e-30,2.898822246555919e+45,0.0003826657528256172,0.0008119906725090061,5.8274641620864916e-05
ADA,0.40293637846655794,3.6965881087084624e-30,5.801803963170389e+84,0.00166392310192233,0.0780689318895628,4.804212147260078e-05
ARACHTA,0.0734094616639478,3.6965881087084624e-30,2.5751541113329724e+24,0.0020056820054003698,0.00022361601695353165,0.00013027539973952434
ARB_Dabc,0.34991843393148453,3.712385493788412e-30,0.0,0.0008278575873985197,0.03397607783194435,0.0
Clt,0.0,0.0,0.0,0.00015462527305683135,0.0,0.0
ADCL,0.20554649265905384,3.6965881087084624e-30,0.002452767512805292,0.00016072856196659623,1.1643174446507491e-33,0.0028004700727571937
Cuabc,0.35154975530179444,3.6965881087084624e-30,3.848123319408858e+72,0.0008304930590273402,0.03397607783194435,0.00020460268747887297
Cut1,0.3523654159869494,3.6965881087084624e-30,1.924061659704429e+72,0.0008305028984293959,0.03397607783194435,0.0008908019507059949
ARBabc,0.3507340946166395,3.6965881087084624e-30,1.9240616718081116e+72,0.0008979010838997814,0.03397607783194435,0.00020160806529348962
ARBt2r,0.29526916802610115,3.6965881087084624e-30,2.884596837406252e+95,0.001072239886272335,0.0455835520889039,0.0007486589607368752
DADA,0.40212071778140296,3.6965881087084624e-30,5.876355463870733e+84,0.0016766911900250201,0.07916537596737029,3.673552780014293e-05
ARGDC,0.29200652528548127,3.712385493788412e-30,0.0,0.0010843088030612169,0.0455835520889039,0.0
ADCPS1,0.23572593800978794,3.728318478740295e-30,1.9518827401888456e-48,0.0006645824722077638,0.005225567850089085,1.494656008636871e-06
ARGDr,0.1272430668841762,3.6965881087084624e-30,4.304368195189849e+51,0.0006268909010589824,0.03316408715943534,5.0940840694869544e-05
ARGSL,0.009787928221859707,3.6965881087084624e-30,0.0013893352799925298,0.0001561886113332073,1.3437466420112405e-34,0.0015775865861144581
ARGSS,0.22430668841761828,3.6965881087084624e-30,3.8958597990877774e+61,0.00046741819897707195,0.0008119906725090061,0.0024400697201711666
ARGt5r,0.0016313213703099511,3.703755510048228e-30,0.000687818357359257,0.0001666941898457134,2.223996616072439e-65,0.000687818357359257
DADK,0.2601957585644372,3.6965881087084624e-30,1.3065671597146082e+84,0.0016471576027623936,0.02536969569789024,0.0010721641191090907
DAGK160,0.22512234910277326,3.6965881087084624e-30,2.93500379584889e+47,0.0004192590896569925,0.0008119906725090061,0.00018768809507472967
DALAOX,0.1435562805872757,3.6965881087084624e-30,7.793986292440485e+58,0.0008938322470103293,0.03467130363609276,0.009273573681936908
DALAt2r,0.29608482871125613,3.6965881087084624e-30,3.367784255617139e+89,0.0013190402864352913,0.0455835520889039,0.0007464565923003605
DAPDC,0.2977161500815661,3.6965881087084624e-30,1.632135682908804e+89,0.0011415721867006335,0.0455835520889039,0.002012008299388507
DAPE,0.0032626427406199023,3.6965881087084624e-30,6.930244319436125e-10,0.0002448493149433288,1.9592053739051206e-32,1.755809581531103e-05
DASYN160,0.29608482871125613,3.6965881087084624e-30,3.9535182560998927e+65,0.0011029638508265928,0.0455835520889039,0.0007793258573111332
ASAD,0.31239804241435565,3.6965881087084624e-30,4.038072963000104e+95,0.0011838686146843085,0.0455835520889039,8.767408974203447e-05
ASNN,0.1370309951060359,3.6965881087084624e-30,1.488648007226408e+72,0.0006263055709626194,0.03316408715943534,0.002840912587777828
DASYN160190,0.29526916802610115,3.6965881087084624e-30,3.9535182560998927e+65,0.0011050409262186355,0.0455835520889039,0.0007478640532441918
ASNS1,0.35807504078303426,3.6965881087084624e-30,1.8709011825282888e+75,0.0008644988911595068,0.035099367284586534,0.00031772248795402104
ADCPS2,0.23327895595432302,3.728318478740295e-30,1.9518827401888456e-48,0.0006470502500983997,0.0031252956511746742,1.4576645943441284e-06
DASYN190190,0.29445350734094616,3.6965881087084624e-30,4.0256396190597413e+65,0.0011052596529828435,0.0455835520889039,6.717700353985306e-05
DB4PS,0.20228384991843393,3.6965881087084624e-30,0.0010782788039877102,0.0002347130511272211,4.687258036526062e-34,0.0013486663718585937
ASNt2r,0.22838499184339317,3.6965881087084624e-30,1.900187094154613e+20,0.0025193818610104728,0.0030144329533148256,0.0008733027064739743
DBTS,0.0,0.0,0.0,0.00015462527305683135,0.0,0.0
ASP1DC,0.29282218597063625,3.6965881087084624e-30,3.0736917967112576e+91,0.001098880128661786,0.0455835520889039,2.3218024634565913e-05
ADCS,0.02202283849918434,3.6965881087084624e-30,2.517252841714295e+84,0.00017233495342550332,0.0011232894526421856,0.003319400266782873
ASPCT,0.21044045676998369,3.6965881087084624e-30,0.0,0.0001858103634648328,1.5679892385377726e-32,0.00015990700692411944
ASPK,0.026916802610114195,3.6965881087084624e-30,4.703258223986116e+39,0.00040715782976324195,0.0008119906725090061,5.043312332089481e-05
DCPDP,0.1199021207177814,3.703755510048228e-30,0.0,0.0006654620900415884,0.03316408715943534,0.0
DCPDPP,0.13213703099510604,3.6965881087084624e-30,3.461535972035251e+66,0.0006550098637884461,0.03316408715943534,0.002418464133318921
ADCYRS,0.3694942903752039,3.712385493788412e-30,0.0,0.0013836372996988279,0.036633429136078643,0.0
DCPDPS,0.011419249592169658,3.6965881087084624e-30,0.00015145037931019927,0.00018722054682728654,6.679155416160317e-32,6.901283742643768e-05
DCPE,0.0032626427406199023,3.6965881087084624e-30,0.0018943103102295584,0.0001917774603016551,3.631472686885831e-31,0.0020136915333054616
ASPO5,0.20473083197389888,3.6965881087084624e-30,236526743682.03006,0.00029269160042474734,9.032849491991802e-33,0.00019833735241250096
ASPTA,0.03181076672104405,3.6965881087084624e-30,1.3003382329945812e+56,0.00039892136744508954,1.6262129611622442e-32,0.00014065650757753373
ASPt2r,0.29526916802610115,3.6965881087084624e-30,2.884596837406252e+95,0.001098880128661786,0.0455835520889039,0.0007464565923003605
DCPT,0.013866231647634585,3.6965881087084624e-30,7.349776179424588e+52,0.00042529317040683706,1.4759805483875847e-34,0.002212808466855056
ADK1,0.3066884176182708,3.6965881087084624e-30,8.153367581262723e+91,0.002855987931421996,0.029389723724445184,0.03569111078224135
DCTPD,0.40212071778140296,3.6965881087084624e-30,6.897786790045396e+87,0.001499722765474994,0.0780689318895628,4.153819845890302e-05
AST,0.2528548123980424,3.6965881087084624e-30,2.1926624934075114e+39,0.0003364524891786026,3.068683549169212e-33,0.0002643321290540026
ADK2,0.06851549755301795,3.6965881087084624e-30,8.484966277023872e+86,0.0030886118946836633,0.00665053395585454,0.006645293254876621
ATPPRT,0.022838499184339316,3.6965881087084624e-30,2.1287437331484157e+27,0.0003821512646394313,0.0008119906725090061,3.242067216078843e-05
ATPS4r,0.66721044045677,3.6965881087084624e-30,2.0401734072160357e+94,0.00637559525227831,0.03598723870927252,0.17116286680735704
BACCL,0.30587275693311583,3.712385493788412e-30,0.0,0.0013143163086604876,0.0463955427614129,0.0
BALAt2r,0.29526916802610115,3.6965881087084624e-30,3.367519523749034e+89,0.001175925976599879,0.0455835520889039,0.0007464565923003605
DCTPD2,0.4061990212071778,3.6965881087084624e-30,5.801811930485626e+84,0.0014846436955843149,0.0780689318895628,0.00014461470881143651
DCYTD,0.401305057096248,3.712385493788412e-30,0.0,0.0015132177398419525,0.07916537596737029,0.0
DDPA,0.13458401305057097,3.6965881087084624e-30,2.44437434754322e+54,0.0008269819609785635,0.03316408715943534,0.001684157749034441
ADMDC,0.0,0.0,0.0,0.00015462527305683135,0.0,0.0
DESAT16,0.5,3.6965881087084624e-30,1.924543472168865e+94,0.0012219468396033174,0.047090768565561304,0.0004201473322137164
DESAT18,0.500815660685155,3.6965881087084624e-30,1.924556806504355e+94,0.0012294164149179987,0.047090768565561304,0.0004199326278795909
DGC3D,0.2202283849918434,3.712385493788412e-30,0.0,0.0004005212273135154,0.021004275736256336,0.0
BDH,0.3841761827079935,3.6965881087084624e-30,9.625783640280717e+94,0.0016829307542578168,0.062012757859927006,0.0003134716499554973
BETALDHx,0.33034257748776513,3.712385493788412e-30,0.0,0.0007991854745910677,0.04015470907901548,0.0
BMNMSHS,0.200652528548124,3.712385493788412e-30,0.0,0.0002055866543849912,0.0010964440778074903,0.0
ADNCYC,0.02202283849918434,3.6965881087084624e-30,2.1287437331484157e+27,0.0003805175873737905,0.0008119906725090061,3.246249886274996e-05
BMNt,0.0,0.0,0.0,0.00015462527305683135,0.0,0.0
BPNT,0.14437194127243066,3.6965881087084624e-30,1.19496700770993e+58,0.0006188118098853247,0.03338770317638888,6.54509566550142e-05
DGK1,0.0,0.0,0.0,0.00015462527305683135,0.0,0.0
DHAD1,0.19902120717781405,0.0,0.0,0.00015462527305683135,0.0,0.0
DHAD2,0.199836867862969,3.6965881087084624e-30,1.0329881767550476e-18,0.0002282517023645025,2.3755724334882916e-32,0.0003883320183187743
BTS2,0.0,0.0,0.0,0.00015462527305683135,0.0,0.0
DHDPRy,0.300163132137031,3.6965881087084624e-30,1.9200253271079472e+94,0.001159158015067012,0.0455835520889039,3.694328626326809e-05
ADNK1,0.2300163132137031,3.6965881087084624e-30,2.583789893019748e+40,0.0005662157606099331,0.0008119906725090061,0.0016499823633698884
DHDPS,0.401305057096248,3.6965881087084624e-30,9.986332128786895e+63,0.0004396578465237881,7.370833770678665e-05,0.0005119210736490482
DHFR_copy1,0.5595432300163132,3.6965881087084624e-30,1.9144014913647274e+94,0.0027457742147060657,0.05929963748971136,0.00529727014526739
DHFS,0.25611745513866235,3.6965881087084624e-30,4.981410466140338e+74,0.0006239695829981995,0.0033819664013775208,0.0002011030836517814
BTS3r,0.0,0.0,0.0,0.00015462527305683135,0.0,0.0
